Size:56961, Duration(usec):408670
Size:48602, Duration(usec):733133
Size:152517, Duration(usec):1377518
Size:48742, Duration(usec):137402
Size:73841, Duration(usec):2676969
Size:436987, Duration(usec):3782597
Size:749494, Duration(usec):6836247
Size:21630, Duration(usec):85396
Size:2512219, Duration(usec):45577018
Size:1896962, Duration(usec):38447963
Size:28432, Duration(usec):61307
Size:10478, Duration(usec):31476407
Size:1861328, Duration(usec):31344647
Size:55554, Duration(usec):423553
Size:21740, Duration(usec):63580
Size:4718048, Duration(usec):88974976
Size:592599, Duration(usec):7130870
Size:11302, Duration(usec):1227128
Size:1553795, Duration(usec):24545161
Size:74, Duration(usec):40705
Size:4902, Duration(usec):135870
Size:3781362, Duration(usec):83430104
Size:4165940, Duration(usec):30662348
Size:223952, Duration(usec):14219715
Size:21497, Duration(usec):11572421
Size:595692, Duration(usec):15862004
Size:535871, Duration(usec):7247007
Size:17730939, Duration(usec):312624935
Size:8851364, Duration(usec):219370688
Size:3898, Duration(usec):99110
Size:4822459, Duration(usec):85788626
Size:527077, Duration(usec):4472537
Size:5576341, Duration(usec):91914782
Size:6303, Duration(usec):705077
Size:17252, Duration(usec):98799
Size:29109, Duration(usec):2266889
Size:55982, Duration(usec):1962120
Size:25861, Duration(usec):2773916
Size:62129, Duration(usec):315160
Size:20467, Duration(usec):13560478
Size:37434, Duration(usec):120752
Size:43493, Duration(usec):133089510
Size:42906, Duration(usec):76348365
Size:2350160, Duration(usec):53107227
Size:29660, Duration(usec):2498169
Size:24263, Duration(usec):79495
Size:16241, Duration(usec):132230
Size:4896, Duration(usec):79409
Size:47151, Duration(usec):588716
Size:2533, Duration(usec):2330625
