Size:56961, Duration(usec):61232
Size:48602, Duration(usec):55457
Size:152517, Duration(usec):414267
Size:48742, Duration(usec):77059
Size:73841, Duration(usec):217190
Size:436987, Duration(usec):2530421
Size:749494, Duration(usec):4293201
Size:21630, Duration(usec):39170
Size:2512219, Duration(usec):15520798
Size:1896962, Duration(usec):12449847
Size:28432, Duration(usec):73868
Size:10478, Duration(usec):13949277
Size:1861328, Duration(usec):13159123
Size:55554, Duration(usec):86850
Size:21740, Duration(usec):45334
Size:4718048, Duration(usec):32164875
Size:592599, Duration(usec):11004152
Size:11302, Duration(usec):1171362
Size:1553795, Duration(usec):9839569
Size:74, Duration(usec):18338
Size:4902, Duration(usec):7225
Size:3781362, Duration(usec):24775153
Size:4165940, Duration(usec):27457343
Size:223952, Duration(usec):15706274
Size:21497, Duration(usec):15316314
Size:595692, Duration(usec):3361330
Size:535871, Duration(usec):24150217
Size:17730939, Duration(usec):117734608
Size:8851364, Duration(usec):73462811
Size:3898, Duration(usec):117831
Size:4822459, Duration(usec):30673351
Size:527077, Duration(usec):2837648
Size:5576341, Duration(usec):36273685
Size:6303, Duration(usec):27410316
Size:17252, Duration(usec):66560
Size:29109, Duration(usec):43438
Size:55982, Duration(usec):70711
Size:25861, Duration(usec):104007368
Size:62129, Duration(usec):93746
Size:20467, Duration(usec):26527459
Size:37434, Duration(usec):16860788
Size:43493, Duration(usec):95691403
Size:42906, Duration(usec):55757958
Size:2350160, Duration(usec):15439811
Size:29660, Duration(usec):94570043
Size:24263, Duration(usec):77443
Size:16241, Duration(usec):93978415
Size:4896, Duration(usec):540706
Size:47151, Duration(usec):529221
Size:2533, Duration(usec):88902950
