Size:56961, Duration(usec):1457727
Size:48602, Duration(usec):1186785
Size:152517, Duration(usec):2630221
Size:48742, Duration(usec):704498
Size:73841, Duration(usec):1012083
Size:436987, Duration(usec):3807063
Size:749494, Duration(usec):10635381
Size:21630, Duration(usec):202670
Size:2512219, Duration(usec):26628405
Size:1896962, Duration(usec):20288717
Size:28432, Duration(usec):227975
Size:10478, Duration(usec):26379870
Size:1861328, Duration(usec):24173310
Size:55554, Duration(usec):2685835
Size:21740, Duration(usec):2541760
Size:4718048, Duration(usec):51091110
Size:592599, Duration(usec):28703347
Size:11302, Duration(usec):17927576
Size:1553795, Duration(usec):6727456
Size:74, Duration(usec):273588
Size:4902, Duration(usec):22383618
Size:3781362, Duration(usec):41719508
Size:4165940, Duration(usec):40893936
Size:223952, Duration(usec):50256673
Size:21497, Duration(usec):50423494
Size:595692, Duration(usec):19283069
Size:535871, Duration(usec):43574401
Size:17730939, Duration(usec):171711334
Size:8851364, Duration(usec):112647078
Size:3898, Duration(usec):2625462
Size:4822459, Duration(usec):59176786
Size:527077, Duration(usec):7308692
Size:5576341, Duration(usec):31905798
Size:6303, Duration(usec):58490957
Size:17252, Duration(usec):6552042
Size:29109, Duration(usec):16157731
Size:55982, Duration(usec):6400530
Size:25861, Duration(usec):169033184
Size:62129, Duration(usec):47557885
Size:20467, Duration(usec):29870198
Size:37434, Duration(usec):56807285
Size:43493, Duration(usec):167329616
Size:42906, Duration(usec):109203931
Size:2350160, Duration(usec):59804032
Size:29660, Duration(usec):167112360
Size:24263, Duration(usec):34690921
Size:16241, Duration(usec):167012866
Size:4896, Duration(usec):3834273
Size:47151, Duration(usec):4036187
Size:2533, Duration(usec):165942813
