Size:56961, Duration(usec):235910
Size:48602, Duration(usec):69983
Size:152517, Duration(usec):886972
Size:48742, Duration(usec):86192
Size:73841, Duration(usec):852654
Size:436987, Duration(usec):2188867
Size:749494, Duration(usec):4510055
Size:21630, Duration(usec):27279
Size:2512219, Duration(usec):15396259
Size:1896962, Duration(usec):11531741
Size:28432, Duration(usec):36870
Size:10478, Duration(usec):13274765
Size:1861328, Duration(usec):11465777
Size:55554, Duration(usec):69065
Size:21740, Duration(usec):60069
Size:4718048, Duration(usec):30783950
Size:592599, Duration(usec):8126281
Size:11302, Duration(usec):32965
Size:1553795, Duration(usec):12083642
Size:74, Duration(usec):39759
Size:4902, Duration(usec):14338
Size:3781362, Duration(usec):24668507
Size:4165940, Duration(usec):26861377
Size:223952, Duration(usec):8073827
Size:21497, Duration(usec):7722224
Size:595692, Duration(usec):3969531
Size:535871, Duration(usec):22817402
Size:17730939, Duration(usec):113321325
Size:8851364, Duration(usec):69165067
Size:3898, Duration(usec):458209
Size:4822459, Duration(usec):33161853
Size:527077, Duration(usec):2684027
Size:5576341, Duration(usec):37707497
Size:6303, Duration(usec):28739109
Size:17252, Duration(usec):64474
Size:29109, Duration(usec):39750
Size:55982, Duration(usec):98391
Size:25861, Duration(usec):94987506
Size:62129, Duration(usec):97322
Size:20467, Duration(usec):24662109
Size:37434, Duration(usec):14476597
Size:43493, Duration(usec):83857259
Size:42906, Duration(usec):45500464
Size:2350160, Duration(usec):15306512
Size:29660, Duration(usec):82371745
Size:24263, Duration(usec):49703
Size:16241, Duration(usec):81580076
Size:4896, Duration(usec):31977
Size:47151, Duration(usec):80998
Size:2533, Duration(usec):74810662
