Size:56961, Duration(usec):10534122
Size:48602, Duration(usec):4156574
Size:152517, Duration(usec):1266847
Size:48742, Duration(usec):1072336
Size:73841, Duration(usec):3225190
Size:436987, Duration(usec):3120851
Size:749494, Duration(usec):9734063
Size:21630, Duration(usec):182053
Size:2512219, Duration(usec):22035777
Size:1896962, Duration(usec):37557304
Size:28432, Duration(usec):848910
Size:10478, Duration(usec):7935168
Size:1861328, Duration(usec):30540657
Size:55554, Duration(usec):186488
Size:21740, Duration(usec):143054
Size:4718048, Duration(usec):79473009
Size:592599, Duration(usec):8554978
Size:11302, Duration(usec):1671341
Size:1553795, Duration(usec):26399670
Size:74, Duration(usec):116483
Size:4902, Duration(usec):44794
Size:3781362, Duration(usec):51229971
Size:4165940, Duration(usec):65145468
Size:223952, Duration(usec):2036018
Size:21497, Duration(usec):121053
Size:595692, Duration(usec):8115877
Size:535871, Duration(usec):16740311
Size:17730939, Duration(usec):344917118
Size:8851364, Duration(usec):111495472
Size:3898, Duration(usec):246212
Size:4822459, Duration(usec):37720733
Size:527077, Duration(usec):4133904
Size:5576341, Duration(usec):152095754
Size:6303, Duration(usec):952188
Size:17252, Duration(usec):117876
Size:29109, Duration(usec):567640
Size:55982, Duration(usec):9276664
Size:25861, Duration(usec):355796
Size:62129, Duration(usec):351305
Size:20467, Duration(usec):73865355
Size:37434, Duration(usec):62688
Size:43493, Duration(usec):165290671
Size:42906, Duration(usec):178811
Size:2350160, Duration(usec):31401664
Size:29660, Duration(usec):198678
Size:24263, Duration(usec):212952
Size:16241, Duration(usec):495379
Size:4896, Duration(usec):211386
Size:47151, Duration(usec):528931
Size:2533, Duration(usec):18145
