Size:56961, Duration(usec):1886448
Size:48602, Duration(usec):1144707
Size:152517, Duration(usec):2109714
Size:48742, Duration(usec):603427
Size:73841, Duration(usec):383796
Size:436987, Duration(usec):1275092
Size:749494, Duration(usec):6998247
Size:21630, Duration(usec):173739
Size:2512219, Duration(usec):31795425
Size:1896962, Duration(usec):2901067
Size:28432, Duration(usec):327247
Size:10478, Duration(usec):17791025
Size:1861328, Duration(usec):23782124
Size:55554, Duration(usec):181217
Size:21740, Duration(usec):111441
Size:4718048, Duration(usec):37554902
Size:592599, Duration(usec):1979064
Size:11302, Duration(usec):534357
Size:1553795, Duration(usec):36793880
Size:74, Duration(usec):113461
Size:4902, Duration(usec):105521
Size:3781362, Duration(usec):40853931
Size:4165940, Duration(usec):74367958
Size:223952, Duration(usec):4679601
Size:21497, Duration(usec):1738059
Size:595692, Duration(usec):5620292
Size:535871, Duration(usec):7419684
Size:17730939, Duration(usec):281018934
Size:8851364, Duration(usec):100494122
Size:3898, Duration(usec):125770
Size:4822459, Duration(usec):61724643
Size:527077, Duration(usec):2653293
Size:5576341, Duration(usec):78181479
Size:6303, Duration(usec):250851
Size:17252, Duration(usec):80830
Size:29109, Duration(usec):637070
Size:55982, Duration(usec):1733856
Size:25861, Duration(usec):3047731
Size:62129, Duration(usec):354029
Size:20467, Duration(usec):142296
Size:37434, Duration(usec):479557
Size:43493, Duration(usec):101513056
Size:42906, Duration(usec):246647
Size:2350160, Duration(usec):5869617
Size:29660, Duration(usec):768433
Size:24263, Duration(usec):310044
Size:16241, Duration(usec):126124
Size:4896, Duration(usec):150854
Size:47151, Duration(usec):3091400
Size:2533, Duration(usec):35407
