Size:56961, Duration(usec):424212
Size:48602, Duration(usec):703147
Size:152517, Duration(usec):3105196
Size:48742, Duration(usec):129051
Size:73841, Duration(usec):3959473
Size:436987, Duration(usec):3617900
Size:749494, Duration(usec):8168976
Size:21630, Duration(usec):227534
Size:2512219, Duration(usec):42232478
Size:1896962, Duration(usec):29132845
Size:28432, Duration(usec):126261
Size:10478, Duration(usec):28131895
Size:1861328, Duration(usec):27690651
Size:55554, Duration(usec):642762
Size:21740, Duration(usec):246593
Size:4718048, Duration(usec):79644203
Size:592599, Duration(usec):7405764
Size:11302, Duration(usec):1117874
Size:1553795, Duration(usec):25974815
Size:74, Duration(usec):76976
Size:4902, Duration(usec):136291
Size:3781362, Duration(usec):71841434
Size:4165940, Duration(usec):38422217
Size:223952, Duration(usec):4489011
Size:21497, Duration(usec):1604596
Size:595692, Duration(usec):33121367
Size:535871, Duration(usec):8366090
Size:17730939, Duration(usec):253029975
Size:8851364, Duration(usec):207459091
Size:3898, Duration(usec):129549
Size:4822459, Duration(usec):111439582
Size:527077, Duration(usec):9075768
Size:5576341, Duration(usec):70141681
Size:6303, Duration(usec):652590
Size:17252, Duration(usec):78598
Size:29109, Duration(usec):692498
Size:55982, Duration(usec):1351713
Size:25861, Duration(usec):662917
Size:62129, Duration(usec):767989
Size:20467, Duration(usec):93241
Size:37434, Duration(usec):373976
Size:43493, Duration(usec):74071336
Size:42906, Duration(usec):64364200
Size:2350160, Duration(usec):33302590
Size:29660, Duration(usec):1462891
Size:24263, Duration(usec):140291
Size:16241, Duration(usec):458058
Size:4896, Duration(usec):138086
Size:47151, Duration(usec):276173
Size:2533, Duration(usec):33665
