Size:56961, Duration(usec):1359879
Size:48602, Duration(usec):975271
Size:152517, Duration(usec):398632
Size:48742, Duration(usec):522164
Size:73841, Duration(usec):1637972
Size:436987, Duration(usec):3630045
Size:749494, Duration(usec):4443815
Size:21630, Duration(usec):124592
Size:2512219, Duration(usec):21937337
Size:1896962, Duration(usec):15429077
Size:28432, Duration(usec):426905
Size:10478, Duration(usec):18426422
Size:1861328, Duration(usec):19625404
Size:55554, Duration(usec):123565
Size:21740, Duration(usec):145896
Size:4718048, Duration(usec):38984750
Size:592599, Duration(usec):10345653
Size:11302, Duration(usec):54071
Size:1553795, Duration(usec):11931293
Size:74, Duration(usec):38361
Size:4902, Duration(usec):31746
Size:3781362, Duration(usec):34511991
Size:4165940, Duration(usec):35285338
Size:223952, Duration(usec):4951282
Size:21497, Duration(usec):4215202
Size:595692, Duration(usec):5154319
Size:535871, Duration(usec):30205562
Size:17730939, Duration(usec):149663542
Size:8851364, Duration(usec):77685296
Size:3898, Duration(usec):41591
Size:4822459, Duration(usec):41569330
Size:527077, Duration(usec):2065120
Size:5576341, Duration(usec):43285873
Size:6303, Duration(usec):35062432
Size:17252, Duration(usec):18046
Size:29109, Duration(usec):82445
Size:55982, Duration(usec):171972
Size:25861, Duration(usec):121931434
Size:62129, Duration(usec):181957
Size:20467, Duration(usec):23762278
Size:37434, Duration(usec):13673372
Size:43493, Duration(usec):105090345
Size:42906, Duration(usec):42557704
Size:2350160, Duration(usec):19392197
Size:29660, Duration(usec):102788373
Size:24263, Duration(usec):138369
Size:16241, Duration(usec):101595038
Size:4896, Duration(usec):17294
Size:47151, Duration(usec):116612
Size:2533, Duration(usec):91506253
