Size:56961, Duration(usec):209744
Size:48602, Duration(usec):72453
Size:152517, Duration(usec):774614
Size:48742, Duration(usec):57599
Size:73841, Duration(usec):270543
Size:436987, Duration(usec):2735396
Size:749494, Duration(usec):4676753
Size:21630, Duration(usec):136090
Size:2512219, Duration(usec):17104298
Size:1896962, Duration(usec):12712038
Size:28432, Duration(usec):199079
Size:10478, Duration(usec):16112109
Size:1861328, Duration(usec):11400559
Size:55554, Duration(usec):304686
Size:21740, Duration(usec):52703
Size:4718048, Duration(usec):31948448
Size:592599, Duration(usec):12176166
Size:11302, Duration(usec):6255495
Size:1553795, Duration(usec):10143355
Size:74, Duration(usec):12098
Size:4902, Duration(usec):5102305
Size:3781362, Duration(usec):25682582
Size:4165940, Duration(usec):27178925
Size:223952, Duration(usec):23214627
Size:21497, Duration(usec):23006972
Size:595692, Duration(usec):3845984
Size:535871, Duration(usec):26795745
Size:17730939, Duration(usec):115819811
Size:8851364, Duration(usec):79764860
Size:3898, Duration(usec):462508
Size:4822459, Duration(usec):32341637
Size:527077, Duration(usec):3308472
Size:5576341, Duration(usec):36626130
Size:6303, Duration(usec):30449727
Size:17252, Duration(usec):855650
Size:29109, Duration(usec):84453
Size:55982, Duration(usec):137057
Size:25861, Duration(usec):108084480
Size:62129, Duration(usec):12257087
Size:20467, Duration(usec):31044607
Size:37434, Duration(usec):24400471
Size:43493, Duration(usec):103450917
Size:42906, Duration(usec):70053278
Size:2350160, Duration(usec):22582791
Size:29660, Duration(usec):102955889
Size:24263, Duration(usec):10342051
Size:16241, Duration(usec):102621552
Size:4896, Duration(usec):39641
Size:47151, Duration(usec):95835
Size:2533, Duration(usec):99723861
