Size:56961, Duration(usec):231055
Size:48602, Duration(usec):157942
Size:152517, Duration(usec):1398539
Size:48742, Duration(usec):559184
Size:73841, Duration(usec):1251353
Size:436987, Duration(usec):2902538
Size:749494, Duration(usec):4782941
Size:21630, Duration(usec):36932
Size:2512219, Duration(usec):16747884
Size:1896962, Duration(usec):12456103
Size:28432, Duration(usec):75948
Size:10478, Duration(usec):14415521
Size:1861328, Duration(usec):12491252
Size:55554, Duration(usec):201530
Size:21740, Duration(usec):42206
Size:4718048, Duration(usec):32954067
Size:592599, Duration(usec):8943174
Size:11302, Duration(usec):30343
Size:1553795, Duration(usec):9884325
Size:74, Duration(usec):19276
Size:4902, Duration(usec):21345
Size:3781362, Duration(usec):26511031
Size:4165940, Duration(usec):27262621
Size:223952, Duration(usec):9520757
Size:21497, Duration(usec):9016042
Size:595692, Duration(usec):3932195
Size:535871, Duration(usec):25306092
Size:17730939, Duration(usec):118024311
Size:8851364, Duration(usec):71102097
Size:3898, Duration(usec):17927
Size:4822459, Duration(usec):31932405
Size:527077, Duration(usec):3256934
Size:5576341, Duration(usec):37299345
Size:6303, Duration(usec):27523469
Size:17252, Duration(usec):22144
Size:29109, Duration(usec):57357
Size:55982, Duration(usec):257303
Size:25861, Duration(usec):99515364
Size:62129, Duration(usec):259711
Size:20467, Duration(usec):24254575
Size:37434, Duration(usec):13312969
Size:43493, Duration(usec):88476810
Size:42906, Duration(usec):47237283
Size:2350160, Duration(usec):15323093
Size:29660, Duration(usec):86823141
Size:24263, Duration(usec):57806
Size:16241, Duration(usec):86139356
Size:4896, Duration(usec):22478
Size:47151, Duration(usec):482120
Size:2533, Duration(usec):79369883
