Size:56961, Duration(usec):279066
Size:48602, Duration(usec):172802
Size:152517, Duration(usec):1648672
Size:48742, Duration(usec):476073
Size:73841, Duration(usec):961455
Size:436987, Duration(usec):2863589
Size:749494, Duration(usec):4902924
Size:21630, Duration(usec):39555
Size:2512219, Duration(usec):16421428
Size:1896962, Duration(usec):12498313
Size:28432, Duration(usec):59831
Size:10478, Duration(usec):14193722
Size:1861328, Duration(usec):12785272
Size:55554, Duration(usec):128308
Size:21740, Duration(usec):19158
Size:4718048, Duration(usec):32136620
Size:592599, Duration(usec):9047805
Size:11302, Duration(usec):61267
Size:1553795, Duration(usec):11365320
Size:74, Duration(usec):5536
Size:4902, Duration(usec):19989
Size:3781362, Duration(usec):25323132
Size:4165940, Duration(usec):27203154
Size:223952, Duration(usec):9472145
Size:21497, Duration(usec):8982655
Size:595692, Duration(usec):3979687
Size:535871, Duration(usec):23411205
Size:17730939, Duration(usec):118531620
Size:8851364, Duration(usec):70347446
Size:3898, Duration(usec):19806
Size:4822459, Duration(usec):31984600
Size:527077, Duration(usec):3293029
Size:5576341, Duration(usec):36987613
Size:6303, Duration(usec):27590890
Size:17252, Duration(usec):38045
Size:29109, Duration(usec):73192
Size:55982, Duration(usec):242940
Size:25861, Duration(usec):100071556
Size:62129, Duration(usec):258226
Size:20467, Duration(usec):24095541
Size:37434, Duration(usec):13365183
Size:43493, Duration(usec):88896882
Size:42906, Duration(usec):46649347
Size:2350160, Duration(usec):15300027
Size:29660, Duration(usec):87252751
Size:24263, Duration(usec):47736
Size:16241, Duration(usec):86491801
Size:4896, Duration(usec):19986
Size:47151, Duration(usec):506860
Size:2533, Duration(usec):79722312
