Size:56961, Duration(usec):184766
Size:48602, Duration(usec):123376
Size:152517, Duration(usec):1473604
Size:48742, Duration(usec):106674
Size:73841, Duration(usec):1089220
Size:436987, Duration(usec):2815750
Size:749494, Duration(usec):4850062
Size:21630, Duration(usec):36793
Size:2512219, Duration(usec):16665498
Size:1896962, Duration(usec):12311393
Size:28432, Duration(usec):35001
Size:10478, Duration(usec):14361096
Size:1861328, Duration(usec):12590486
Size:55554, Duration(usec):181594
Size:21740, Duration(usec):42867
Size:4718048, Duration(usec):31654766
Size:592599, Duration(usec):8940086
Size:11302, Duration(usec):34626
Size:1553795, Duration(usec):9931919
Size:74, Duration(usec):13956
Size:4902, Duration(usec):13236
Size:3781362, Duration(usec):25171267
Size:4165940, Duration(usec):27286245
Size:223952, Duration(usec):9157723
Size:21497, Duration(usec):8698657
Size:595692, Duration(usec):3896150
Size:535871, Duration(usec):23033108
Size:17730939, Duration(usec):116044137
Size:8851364, Duration(usec):69863035
Size:3898, Duration(usec):13126
Size:4822459, Duration(usec):31817471
Size:527077, Duration(usec):3282880
Size:5576341, Duration(usec):36720091
Size:6303, Duration(usec):27423769
Size:17252, Duration(usec):39967
Size:29109, Duration(usec):67557
Size:55982, Duration(usec):225150
Size:25861, Duration(usec):97489488
Size:62129, Duration(usec):173703
Size:20467, Duration(usec):23689882
Size:37434, Duration(usec):13228434
Size:43493, Duration(usec):87007712
Size:42906, Duration(usec):46181710
Size:2350160, Duration(usec):15327646
Size:29660, Duration(usec):85561405
Size:24263, Duration(usec):40310
Size:16241, Duration(usec):84760961
Size:4896, Duration(usec):32734
Size:47151, Duration(usec):450851
Size:2533, Duration(usec):77985164
