Size:56961, Duration(usec):331135
Size:48602, Duration(usec):146937
Size:152517, Duration(usec):859598
Size:48742, Duration(usec):119058
Size:73841, Duration(usec):395441
Size:436987, Duration(usec):2945778
Size:749494, Duration(usec):4636433
Size:21630, Duration(usec):405517
Size:2512219, Duration(usec):17864157
Size:1896962, Duration(usec):12107211
Size:28432, Duration(usec):446394
Size:10478, Duration(usec):16696496
Size:1861328, Duration(usec):13520534
Size:55554, Duration(usec):338351
Size:21740, Duration(usec):39873
Size:4718048, Duration(usec):32276116
Size:592599, Duration(usec):13898910
Size:11302, Duration(usec):4640682
Size:1553795, Duration(usec):8576402
Size:74, Duration(usec):11470
Size:4902, Duration(usec):3856855
Size:3781362, Duration(usec):26062642
Size:4165940, Duration(usec):27725949
Size:223952, Duration(usec):21829932
Size:21497, Duration(usec):21633687
Size:595692, Duration(usec):4080782
Size:535871, Duration(usec):26374416
Size:17730939, Duration(usec):119273708
Size:8851364, Duration(usec):79572469
Size:3898, Duration(usec):13898
Size:4822459, Duration(usec):32642031
Size:527077, Duration(usec):3380537
Size:5576341, Duration(usec):36480737
Size:6303, Duration(usec):30433370
Size:17252, Duration(usec):577143
Size:29109, Duration(usec):64909
Size:55982, Duration(usec):168841
Size:25861, Duration(usec):110106717
Size:62129, Duration(usec):9014398
Size:20467, Duration(usec):30024041
Size:37434, Duration(usec):23459090
Size:43493, Duration(usec):104532753
Size:42906, Duration(usec):67727345
Size:2350160, Duration(usec):19553417
Size:29660, Duration(usec):103724596
Size:24263, Duration(usec):8034516
Size:16241, Duration(usec):103335828
Size:4896, Duration(usec):41497
Size:47151, Duration(usec):160485
Size:2533, Duration(usec):99954119
