Size:56961, Duration(usec):4743950
Size:48602, Duration(usec):544451
Size:152517, Duration(usec):1456371
Size:48742, Duration(usec):1177966
Size:73841, Duration(usec):981789
Size:436987, Duration(usec):945500
Size:749494, Duration(usec):11977149
Size:21630, Duration(usec):172800
Size:2512219, Duration(usec):18802585
Size:1896962, Duration(usec):15872379
Size:28432, Duration(usec):2072017
Size:10478, Duration(usec):17048417
Size:1861328, Duration(usec):12231560
Size:55554, Duration(usec):104894
Size:21740, Duration(usec):73497
Size:4718048, Duration(usec):93821420
Size:592599, Duration(usec):12842520
Size:11302, Duration(usec):4473745
Size:1553795, Duration(usec):14092583
Size:74, Duration(usec):41353
Size:4902, Duration(usec):43900
Size:3781362, Duration(usec):68058465
Size:4165940, Duration(usec):11758239
Size:223952, Duration(usec):79594712
Size:21497, Duration(usec):79290778
Size:595692, Duration(usec):7757527
Size:535871, Duration(usec):72601350
Size:17730939, Duration(usec):162601672
Size:8851364, Duration(usec):150941700
Size:3898, Duration(usec):412834
Size:4822459, Duration(usec):49845954
Size:527077, Duration(usec):19040773
Size:5576341, Duration(usec):51058460
Size:6303, Duration(usec):46848909
Size:17252, Duration(usec):15477035
Size:29109, Duration(usec):205572
Size:55982, Duration(usec):16624834
Size:25861, Duration(usec):150023858
Size:62129, Duration(usec):60057350
Size:20467, Duration(usec):41297721
Size:37434, Duration(usec):36417320
Size:43493, Duration(usec):141626196
Size:42906, Duration(usec):133638261
Size:2350160, Duration(usec):74771520
Size:29660, Duration(usec):140482935
Size:24263, Duration(usec):64586
Size:16241, Duration(usec):139898695
Size:4896, Duration(usec):4366147
Size:47151, Duration(usec):6870996
Size:2533, Duration(usec):134861200
