Size:56961, Duration(usec):5666795
Size:48602, Duration(usec):745992
Size:152517, Duration(usec):625750
Size:48742, Duration(usec):498218
Size:73841, Duration(usec):1209550
Size:436987, Duration(usec):8085628
Size:749494, Duration(usec):10046273
Size:21630, Duration(usec):130947
Size:2512219, Duration(usec):15979111
Size:1896962, Duration(usec):34741941
Size:28432, Duration(usec):264769
Size:10478, Duration(usec):8982135
Size:1861328, Duration(usec):29172271
Size:55554, Duration(usec):738575
Size:21740, Duration(usec):227355
Size:4718048, Duration(usec):84099994
Size:592599, Duration(usec):12084958
Size:11302, Duration(usec):449115
Size:1553795, Duration(usec):32109391
Size:74, Duration(usec):536782
Size:4902, Duration(usec):35549
Size:3781362, Duration(usec):295680882
Size:4165940, Duration(usec):86788047
Size:223952, Duration(usec):13822333
Size:21497, Duration(usec):12799641
Size:595692, Duration(usec):9453408
Size:535871, Duration(usec):23187272
Size:17730939, Duration(usec):303374718
Size:8851364, Duration(usec):392829547
Size:3898, Duration(usec):326592
Size:4822459, Duration(usec):31875311
Size:527077, Duration(usec):10623811
Size:5576341, Duration(usec):130675708
Size:6303, Duration(usec):721953
Size:17252, Duration(usec):164562
Size:29109, Duration(usec):669159
Size:55982, Duration(usec):4272699
Size:25861, Duration(usec):1103713
Size:62129, Duration(usec):3951708
Size:20467, Duration(usec):91522726
Size:37434, Duration(usec):240965
Size:43493, Duration(usec):213724974
Size:42906, Duration(usec):321347716
Size:2350160, Duration(usec):83109294
Size:29660, Duration(usec):815681
Size:24263, Duration(usec):1021720
Size:16241, Duration(usec):689060
Size:4896, Duration(usec):936895
Size:47151, Duration(usec):4068722
Size:2533, Duration(usec):141336
