Size:56961, Duration(usec):2015124
Size:48602, Duration(usec):407291
Size:152517, Duration(usec):7141645
Size:48742, Duration(usec):626783
Size:73841, Duration(usec):282025
Size:436987, Duration(usec):3641720
Size:749494, Duration(usec):11778661
Size:21630, Duration(usec):106159
Size:2512219, Duration(usec):44166661
Size:1896962, Duration(usec):19199561
Size:28432, Duration(usec):143824
Size:10478, Duration(usec):37116227
Size:1861328, Duration(usec):40419239
Size:55554, Duration(usec):1563704
Size:21740, Duration(usec):171545
Size:4718048, Duration(usec):53187373
Size:592599, Duration(usec):22159167
Size:11302, Duration(usec):2004655
Size:1553795, Duration(usec):20932179
Size:74, Duration(usec):455335
Size:4902, Duration(usec):58275
Size:3781362, Duration(usec):314286006
Size:4165940, Duration(usec):63846085
Size:223952, Duration(usec):15245437
Size:21497, Duration(usec):13977638
Size:595692, Duration(usec):10913485
Size:535871, Duration(usec):16777768
Size:17730939, Duration(usec):296586580
Size:8851364, Duration(usec):423399005
Size:3898, Duration(usec):377413
Size:4822459, Duration(usec):69018360
Size:527077, Duration(usec):16863738
Size:5576341, Duration(usec):351469662
Size:6303, Duration(usec):1006976
Size:17252, Duration(usec):1013194
Size:29109, Duration(usec):293900
Size:55982, Duration(usec):19797479
Size:25861, Duration(usec):4719231
Size:62129, Duration(usec):5284668
Size:20467, Duration(usec):312511906
Size:37434, Duration(usec):13018977
Size:43493, Duration(usec):207398107
Size:42906, Duration(usec):351734071
Size:2350160, Duration(usec):37538555
Size:29660, Duration(usec):2027019
Size:24263, Duration(usec):999408
Size:16241, Duration(usec):1218298
Size:4896, Duration(usec):2086812
Size:47151, Duration(usec):13004948
Size:2533, Duration(usec):609742
