Size:56961, Duration(usec):212615
Size:48602, Duration(usec):159252
Size:152517, Duration(usec):739212
Size:48742, Duration(usec):189313
Size:73841, Duration(usec):303608
Size:436987, Duration(usec):2872786
Size:749494, Duration(usec):4796968
Size:21630, Duration(usec):53353
Size:2512219, Duration(usec):16468581
Size:1896962, Duration(usec):13613547
Size:28432, Duration(usec):96097
Size:10478, Duration(usec):16030329
Size:1861328, Duration(usec):14999507
Size:55554, Duration(usec):733634
Size:21740, Duration(usec):550670
Size:4718048, Duration(usec):32161794
Size:592599, Duration(usec):17622576
Size:11302, Duration(usec):8519709
Size:1553795, Duration(usec):9407898
Size:74, Duration(usec):41859
Size:4902, Duration(usec):7484371
Size:3781362, Duration(usec):27463913
Size:4165940, Duration(usec):26982479
Size:223952, Duration(usec):25676805
Size:21497, Duration(usec):25610001
Size:595692, Duration(usec):7415706
Size:535871, Duration(usec):29770440
Size:17730939, Duration(usec):124464897
Size:8851364, Duration(usec):82487798
Size:3898, Duration(usec):253331
Size:4822459, Duration(usec):33296680
Size:527077, Duration(usec):5757624
Size:5576341, Duration(usec):32939709
Size:6303, Duration(usec):31826857
Size:17252, Duration(usec):3880345
Size:29109, Duration(usec):133995
Size:55982, Duration(usec):2927359
Size:25861, Duration(usec):118310235
Size:62129, Duration(usec):17369759
Size:20467, Duration(usec):28608617
Size:37434, Duration(usec):27147989
Size:43493, Duration(usec):114721460
Size:42906, Duration(usec):74586634
Size:2350160, Duration(usec):28359187
Size:29660, Duration(usec):114181644
Size:24263, Duration(usec):14073048
Size:16241, Duration(usec):113986843
Size:4896, Duration(usec):26213
Size:47151, Duration(usec):198096
Size:2533, Duration(usec):111728064
