Size:56961, Duration(usec):277321
Size:48602, Duration(usec):195226
Size:152517, Duration(usec):845018
Size:48742, Duration(usec):199824
Size:73841, Duration(usec):357867
Size:436987, Duration(usec):2703755
Size:749494, Duration(usec):4680636
Size:21630, Duration(usec):59096
Size:2512219, Duration(usec):16640236
Size:1896962, Duration(usec):12386314
Size:28432, Duration(usec):125292
Size:10478, Duration(usec):16075011
Size:1861328, Duration(usec):12250087
Size:55554, Duration(usec):227325
Size:21740, Duration(usec):63555
Size:4718048, Duration(usec):32248532
Size:592599, Duration(usec):13724256
Size:11302, Duration(usec):7383787
Size:1553795, Duration(usec):9736322
Size:74, Duration(usec):66498
Size:4902, Duration(usec):7506224
Size:3781362, Duration(usec):25536320
Size:4165940, Duration(usec):27275373
Size:223952, Duration(usec):25648751
Size:21497, Duration(usec):25602985
Size:595692, Duration(usec):7416566
Size:535871, Duration(usec):26989006
Size:17730939, Duration(usec):124228379
Size:8851364, Duration(usec):81909296
Size:3898, Duration(usec):477140
Size:4822459, Duration(usec):33977321
Size:527077, Duration(usec):3793689
Size:5576341, Duration(usec):36642223
Size:6303, Duration(usec):32507503
Size:17252, Duration(usec):1885897
Size:29109, Duration(usec):1036456
Size:55982, Duration(usec):1070825
Size:25861, Duration(usec):118149796
Size:62129, Duration(usec):17350088
Size:20467, Duration(usec):32303722
Size:37434, Duration(usec):27828647
Size:43493, Duration(usec):114484876
Size:42906, Duration(usec):74083177
Size:2350160, Duration(usec):28844915
Size:29660, Duration(usec):114005283
Size:24263, Duration(usec):14267136
Size:16241, Duration(usec):113754172
Size:4896, Duration(usec):273532
Size:47151, Duration(usec):2459592
Size:2533, Duration(usec):111495413
