Size:56961, Duration(usec):601979
Size:48602, Duration(usec):453417
Size:152517, Duration(usec):3994703
Size:48742, Duration(usec):242347
Size:73841, Duration(usec):4411770
Size:436987, Duration(usec):3210558
Size:749494, Duration(usec):7967702
Size:21630, Duration(usec):68229
Size:2512219, Duration(usec):10516616
Size:1896962, Duration(usec):22157818
Size:28432, Duration(usec):135315
Size:10478, Duration(usec):3473781
Size:1861328, Duration(usec):14235091
Size:55554, Duration(usec):231037
Size:21740, Duration(usec):168645
Size:4718048, Duration(usec):40470411
Size:592599, Duration(usec):4894283
Size:11302, Duration(usec):74230
Size:1553795, Duration(usec):13692706
Size:74, Duration(usec):46495
Size:4902, Duration(usec):31620
Size:3781362, Duration(usec):29755838
Size:4165940, Duration(usec):38206788
Size:223952, Duration(usec):1210428
Size:21497, Duration(usec):99264
Size:595692, Duration(usec):4329031
Size:535871, Duration(usec):18231508
Size:17730939, Duration(usec):165369502
Size:8851364, Duration(usec):83109923
Size:3898, Duration(usec):94707
Size:4822459, Duration(usec):15928626
Size:527077, Duration(usec):9489844
Size:5576341, Duration(usec):51667641
Size:6303, Duration(usec):2665844
Size:17252, Duration(usec):775141
Size:29109, Duration(usec):273215
Size:55982, Duration(usec):438411
Size:25861, Duration(usec):110643616
Size:62129, Duration(usec):332222
Size:20467, Duration(usec):12533347
Size:37434, Duration(usec):67206
Size:43493, Duration(usec):76568297
Size:42906, Duration(usec):11466989
Size:2350160, Duration(usec):22246785
Size:29660, Duration(usec):71527645
Size:24263, Duration(usec):444028
Size:16241, Duration(usec):69134988
Size:4896, Duration(usec):103077
Size:47151, Duration(usec):271595
Size:2533, Duration(usec):48866397
