Size:56961, Duration(usec):246590
Size:48602, Duration(usec):189410
Size:152517, Duration(usec):865259
Size:48742, Duration(usec):214791
Size:73841, Duration(usec):377295
Size:436987, Duration(usec):2729217
Size:749494, Duration(usec):4816798
Size:21630, Duration(usec):18481
Size:2512219, Duration(usec):16413126
Size:1896962, Duration(usec):12380212
Size:28432, Duration(usec):74875
Size:10478, Duration(usec):14657580
Size:1861328, Duration(usec):12125688
Size:55554, Duration(usec):240289
Size:21740, Duration(usec):28040
Size:4718048, Duration(usec):31833633
Size:592599, Duration(usec):10441771
Size:11302, Duration(usec):950281
Size:1553795, Duration(usec):9999139
Size:74, Duration(usec):14513
Size:4902, Duration(usec):98343
Size:3781362, Duration(usec):24757764
Size:4165940, Duration(usec):27688531
Size:223952, Duration(usec):14927401
Size:21497, Duration(usec):14598307
Size:595692, Duration(usec):3779092
Size:535871, Duration(usec):24051587
Size:17730939, Duration(usec):117449564
Size:8851364, Duration(usec):73020393
Size:3898, Duration(usec):16868
Size:4822459, Duration(usec):31777354
Size:527077, Duration(usec):3283344
Size:5576341, Duration(usec):37119033
Size:6303, Duration(usec):28504161
Size:17252, Duration(usec):32383
Size:29109, Duration(usec):109417
Size:55982, Duration(usec):264081
Size:25861, Duration(usec):103538755
Size:62129, Duration(usec):324816
Size:20467, Duration(usec):27369096
Size:37434, Duration(usec):18008013
Size:43493, Duration(usec):95742790
Size:42906, Duration(usec):55328329
Size:2350160, Duration(usec):15484037
Size:29660, Duration(usec):94589355
Size:24263, Duration(usec):296050
Size:16241, Duration(usec):93988985
Size:4896, Duration(usec):13638
Size:47151, Duration(usec):191940
Size:2533, Duration(usec):88907067
