Size:56961, Duration(usec):1373455
Size:48602, Duration(usec):16529954
Size:152517, Duration(usec):4813827
Size:48742, Duration(usec):14698398
Size:73841, Duration(usec):210281
Size:436987, Duration(usec):10511553
Size:749494, Duration(usec):15439523
Size:21630, Duration(usec):80568
Size:2512219, Duration(usec):92311440
Size:1896962, Duration(usec):6028048
Size:28432, Duration(usec):512359
Size:10478, Duration(usec):91451432
Size:1861328, Duration(usec):65028243
Size:55554, Duration(usec):6283271
Size:21740, Duration(usec):5947163
Size:4718048, Duration(usec):104499785
Size:592599, Duration(usec):74113565
Size:11302, Duration(usec):102958
Size:1553795, Duration(usec):15213243
Size:74, Duration(usec):312644
Size:4902, Duration(usec):78589059
Size:3781362, Duration(usec):39028034
Size:4165940, Duration(usec):80453073
Size:223952, Duration(usec):93620892
Size:21497, Duration(usec):93667282
Size:595692, Duration(usec):1540680
Size:535871, Duration(usec):42681506
Size:17730939, Duration(usec):215145212
Size:8851364, Duration(usec):103636633
Size:3898, Duration(usec):592902
Size:4822459, Duration(usec):128865397
Size:527077, Duration(usec):25408393
Size:5576341, Duration(usec):54857698
Size:6303, Duration(usec):127573873
Size:17252, Duration(usec):22753787
Size:29109, Duration(usec):90365
Size:55982, Duration(usec):22310371
Size:25861, Duration(usec):206285336
Size:62129, Duration(usec):80722638
Size:20467, Duration(usec):48387636
Size:37434, Duration(usec):120480049
Size:43493, Duration(usec):201925105
Size:42906, Duration(usec):91909759
Size:2350160, Duration(usec):98731303
Size:29660, Duration(usec):201091502
Size:24263, Duration(usec):60602197
Size:16241, Duration(usec):200738348
Size:4896, Duration(usec):14137552
Size:47151, Duration(usec):14999651
Size:2533, Duration(usec):197350335
