Size:56961, Duration(usec):1059880
Size:48602, Duration(usec):1187832
Size:152517, Duration(usec):1711506
Size:48742, Duration(usec):211841
Size:73841, Duration(usec):1293093
Size:436987, Duration(usec):8333287
Size:749494, Duration(usec):6160255
Size:21630, Duration(usec):149074
Size:2512219, Duration(usec):23988642
Size:1896962, Duration(usec):15845984
Size:28432, Duration(usec):763644
Size:10478, Duration(usec):23198314
Size:1861328, Duration(usec):15950732
Size:55554, Duration(usec):3077865
Size:21740, Duration(usec):2670194
Size:4718048, Duration(usec):45490753
Size:592599, Duration(usec):16477122
Size:11302, Duration(usec):6710822
Size:1553795, Duration(usec):7317529
Size:74, Duration(usec):64936
Size:4902, Duration(usec):7763595
Size:3781362, Duration(usec):37831534
Size:4165940, Duration(usec):37853207
Size:223952, Duration(usec):32905922
Size:21497, Duration(usec):32710774
Size:595692, Duration(usec):4741269
Size:535871, Duration(usec):39484829
Size:17730939, Duration(usec):144850488
Size:8851364, Duration(usec):100376630
Size:3898, Duration(usec):39252
Size:4822459, Duration(usec):43467743
Size:527077, Duration(usec):5446367
Size:5576341, Duration(usec):25086757
Size:6303, Duration(usec):40825895
Size:17252, Duration(usec):2012580
Size:29109, Duration(usec):735864
Size:55982, Duration(usec):943509
Size:25861, Duration(usec):134001101
Size:62129, Duration(usec):17381706
Size:20467, Duration(usec):17316514
Size:37434, Duration(usec):32327019
Size:43493, Duration(usec):127735224
Size:42906, Duration(usec):86154940
Size:2350160, Duration(usec):28147674
Size:29660, Duration(usec):127276706
Size:24263, Duration(usec):14107294
Size:16241, Duration(usec):126902920
Size:4896, Duration(usec):285538
Size:47151, Duration(usec):845012
Size:2533, Duration(usec):122837329
