Size:56961, Duration(usec):60810
Size:48602, Duration(usec):61768
Size:152517, Duration(usec):129876
Size:48742, Duration(usec):71262
Size:73841, Duration(usec):110883
Size:436987, Duration(usec):1030561
Size:749494, Duration(usec):3452941
Size:21630, Duration(usec):44413
Size:2512219, Duration(usec):14214341
Size:1896962, Duration(usec):10889691
Size:28432, Duration(usec):44270
Size:10478, Duration(usec):10909604
Size:1861328, Duration(usec):10657046
Size:55554, Duration(usec):59171
Size:21740, Duration(usec):60336
Size:4718048, Duration(usec):28676318
Size:592599, Duration(usec):4191737
Size:11302, Duration(usec):25160
Size:1553795, Duration(usec):10244668
Size:74, Duration(usec):19668
Size:4902, Duration(usec):22750
Size:3781362, Duration(usec):23941128
Size:4165940, Duration(usec):26155823
Size:223952, Duration(usec):497084
Size:21497, Duration(usec):772699
Size:595692, Duration(usec):2636903
Size:535871, Duration(usec):19340865
Size:17730939, Duration(usec):117857795
Size:8851364, Duration(usec):59951403
Size:3898, Duration(usec):20243
Size:4822459, Duration(usec):28785530
Size:527077, Duration(usec):1913230
Size:5576341, Duration(usec):35834523
Size:6303, Duration(usec):22334546
Size:17252, Duration(usec):16852
Size:29109, Duration(usec):42169
Size:55982, Duration(usec):50550
Size:25861, Duration(usec):90100513
Size:62129, Duration(usec):96152
Size:20467, Duration(usec):16267933
Size:37434, Duration(usec):1131251
Size:43493, Duration(usec):73356201
Size:42906, Duration(usec):24346709
Size:2350160, Duration(usec):14289465
Size:29660, Duration(usec):70873337
Size:24263, Duration(usec):70987
Size:16241, Duration(usec):69788695
Size:4896, Duration(usec):6851
Size:47151, Duration(usec):43842
Size:2533, Duration(usec):59631438
