Size:56961, Duration(usec):1838101
Size:48602, Duration(usec):1008326
Size:152517, Duration(usec):376633
Size:48742, Duration(usec):695641
Size:73841, Duration(usec):1486792
Size:436987, Duration(usec):3427488
Size:749494, Duration(usec):4797718
Size:21630, Duration(usec):1013657
Size:2512219, Duration(usec):40067927
Size:1896962, Duration(usec):32160610
Size:28432, Duration(usec):379185
Size:10478, Duration(usec):33025766
Size:1861328, Duration(usec):33452576
Size:55554, Duration(usec):562469
Size:21740, Duration(usec):938975
Size:4718048, Duration(usec):81256177
Size:592599, Duration(usec):18435340
Size:11302, Duration(usec):4753325
Size:1553795, Duration(usec):12616071
Size:74, Duration(usec):285113
Size:4902, Duration(usec):210020
Size:3781362, Duration(usec):579113566
Size:4165940, Duration(usec):61737402
Size:223952, Duration(usec):12889865
Size:21497, Duration(usec):11430495
Size:595692, Duration(usec):25390915
Size:535871, Duration(usec):14308478
Size:17730939, Duration(usec):498076533
Size:8851364, Duration(usec):575510823
Size:3898, Duration(usec):373576
Size:4822459, Duration(usec):60850930
Size:527077, Duration(usec):2109837
Size:5576341, Duration(usec):189847951
Size:6303, Duration(usec):2018943
Size:17252, Duration(usec):18482
Size:29109, Duration(usec):9733879
Size:55982, Duration(usec):3245159
Size:25861, Duration(usec):1615164
Size:62129, Duration(usec):11973770
Size:20467, Duration(usec):150837412
Size:37434, Duration(usec):4834709
Size:43493, Duration(usec):408316005
Size:42906, Duration(usec):503879983
Size:2350160, Duration(usec):186627662
Size:29660, Duration(usec):149722862
Size:24263, Duration(usec):56770748
Size:16241, Duration(usec):147345378
Size:4896, Duration(usec):46592872
Size:47151, Duration(usec):87969370
Size:2533, Duration(usec):127048755
