Size:56961, Duration(usec):4612983
Size:48602, Duration(usec):586088
Size:152517, Duration(usec):1519105
Size:48742, Duration(usec):337748
Size:73841, Duration(usec):2806958
Size:436987, Duration(usec):5415454
Size:749494, Duration(usec):8490059
Size:21630, Duration(usec):83056
Size:2512219, Duration(usec):43541666
Size:1896962, Duration(usec):27511163
Size:28432, Duration(usec):85263
Size:10478, Duration(usec):36491251
Size:1861328, Duration(usec):33475267
Size:55554, Duration(usec):208792
Size:21740, Duration(usec):361369
Size:4718048, Duration(usec):92228888
Size:592599, Duration(usec):16730536
Size:11302, Duration(usec):571741
Size:1553795, Duration(usec):21609357
Size:74, Duration(usec):227506
Size:4902, Duration(usec):182261
Size:3781362, Duration(usec):67225426
Size:4165940, Duration(usec):746601900
Size:223952, Duration(usec):2691840
Size:21497, Duration(usec):1422647
Size:595692, Duration(usec):5332566
Size:535871, Duration(usec):25788878
Size:17730939, Duration(usec):430391151
Size:8851364, Duration(usec):265706925
Size:3898, Duration(usec):468145
Size:4822459, Duration(usec):323588333
Size:527077, Duration(usec):7779853
Size:5576341, Duration(usec):341104963
Size:6303, Duration(usec):3543996
Size:17252, Duration(usec):68347
Size:29109, Duration(usec):133115
Size:55982, Duration(usec):12695327
Size:25861, Duration(usec):4494011
Size:62129, Duration(usec):218940
Size:20467, Duration(usec):301945915
Size:37434, Duration(usec):268031717
Size:43493, Duration(usec):340633526
Size:42906, Duration(usec):194341466
Size:2350160, Duration(usec):112566072
Size:29660, Duration(usec):101033457
Size:24263, Duration(usec):627531844
Size:16241, Duration(usec):98655297
Size:4896, Duration(usec):64475542
Size:47151, Duration(usec):80001627
Size:2533, Duration(usec):78328404
