Size:56961, Duration(usec):764069
Size:48602, Duration(usec):464058
Size:152517, Duration(usec):1737711
Size:48742, Duration(usec):383058
Size:73841, Duration(usec):794905
Size:436987, Duration(usec):5917702
Size:749494, Duration(usec):9008888
Size:21630, Duration(usec):152765
Size:2512219, Duration(usec):12599298
Size:1896962, Duration(usec):18756627
Size:28432, Duration(usec):606624
Size:10478, Duration(usec):12583548
Size:1861328, Duration(usec):19549898
Size:55554, Duration(usec):4694695
Size:21740, Duration(usec):4618004
Size:4718048, Duration(usec):50920684
Size:592599, Duration(usec):23881297
Size:11302, Duration(usec):16254737
Size:1553795, Duration(usec):15929357
Size:74, Duration(usec):869382
Size:4902, Duration(usec):8097847
Size:3781362, Duration(usec):41485744
Size:4165940, Duration(usec):35806762
Size:223952, Duration(usec):47909239
Size:21497, Duration(usec):48374129
Size:595692, Duration(usec):17975488
Size:535871, Duration(usec):45483354
Size:17730939, Duration(usec):164498891
Size:8851364, Duration(usec):110108222
Size:3898, Duration(usec):155260
Size:4822459, Duration(usec):25370186
Size:527077, Duration(usec):5132737
Size:5576341, Duration(usec):61649818
Size:6303, Duration(usec):24647404
Size:17252, Duration(usec):4203227
Size:29109, Duration(usec):14165912
Size:55982, Duration(usec):4029860
Size:25861, Duration(usec):161305350
Size:62129, Duration(usec):44619753
Size:20467, Duration(usec):59374380
Size:37434, Duration(usec):22291243
Size:43493, Duration(usec):160149095
Size:42906, Duration(usec):106462367
Size:2350160, Duration(usec):61262902
Size:29660, Duration(usec):159896439
Size:24263, Duration(usec):28853587
Size:16241, Duration(usec):159808141
Size:4896, Duration(usec):1458502
Size:47151, Duration(usec):1631335
Size:2533, Duration(usec):158612247
