Size:56961, Duration(usec):228227
Size:48602, Duration(usec):44416
Size:152517, Duration(usec):791753
Size:48742, Duration(usec):44800
Size:73841, Duration(usec):500976
Size:436987, Duration(usec):2843795
Size:749494, Duration(usec):4180067
Size:21630, Duration(usec):32173
Size:2512219, Duration(usec):15948422
Size:1896962, Duration(usec):11726099
Size:28432, Duration(usec):38790
Size:10478, Duration(usec):8978541
Size:1861328, Duration(usec):11709548
Size:55554, Duration(usec):327723
Size:21740, Duration(usec):41174
Size:4718048, Duration(usec):30773964
Size:592599, Duration(usec):3372146
Size:11302, Duration(usec):26453
Size:1553795, Duration(usec):9816894
Size:74, Duration(usec):17010
Size:4902, Duration(usec):19675
Size:3781362, Duration(usec):24008772
Size:4165940, Duration(usec):27181167
Size:223952, Duration(usec):451514
Size:21497, Duration(usec):34237
Size:595692, Duration(usec):3404841
Size:535871, Duration(usec):12266525
Size:17730939, Duration(usec):116443675
Size:8851364, Duration(usec):59259026
Size:3898, Duration(usec):119448
Size:4822459, Duration(usec):32117300
Size:527077, Duration(usec):2977112
Size:5576341, Duration(usec):37034409
Size:6303, Duration(usec):18896889
Size:17252, Duration(usec):30130
Size:29109, Duration(usec):55661
Size:55982, Duration(usec):259030
Size:25861, Duration(usec):60768548
Size:62129, Duration(usec):237791
Size:20467, Duration(usec):35541
Size:37434, Duration(usec):165079
Size:43493, Duration(usec):27072135
Size:42906, Duration(usec):52313
Size:2350160, Duration(usec):15462361
Size:29660, Duration(usec):21963822
Size:24263, Duration(usec):142389
Size:16241, Duration(usec):19785912
Size:4896, Duration(usec):33053
Size:47151, Duration(usec):59940
Size:2533, Duration(usec):180027
