Size:56961, Duration(usec):59125
Size:48602, Duration(usec):53048
Size:152517, Duration(usec):635801
Size:48742, Duration(usec):506828
Size:73841, Duration(usec):878926
Size:436987, Duration(usec):2784072
Size:749494, Duration(usec):4432980
Size:21630, Duration(usec):31516
Size:2512219, Duration(usec):16094830
Size:1896962, Duration(usec):12259010
Size:28432, Duration(usec):95907
Size:10478, Duration(usec):13921115
Size:1861328, Duration(usec):11775190
Size:55554, Duration(usec):67884
Size:21740, Duration(usec):27969
Size:4718048, Duration(usec):31279564
Size:592599, Duration(usec):8400001
Size:11302, Duration(usec):30200
Size:1553795, Duration(usec):10147403
Size:74, Duration(usec):12656
Size:4902, Duration(usec):18079
Size:3781362, Duration(usec):25085414
Size:4165940, Duration(usec):28485554
Size:223952, Duration(usec):8897147
Size:21497, Duration(usec):8414544
Size:595692, Duration(usec):3628914
Size:535871, Duration(usec):23314774
Size:17730939, Duration(usec):118659395
Size:8851364, Duration(usec):69923476
Size:3898, Duration(usec):18302
Size:4822459, Duration(usec):31181319
Size:527077, Duration(usec):3082414
Size:5576341, Duration(usec):36049426
Size:6303, Duration(usec):26866452
Size:17252, Duration(usec):48916
Size:29109, Duration(usec):48937
Size:55982, Duration(usec):617619
Size:25861, Duration(usec):100135409
Size:62129, Duration(usec):133974
Size:20467, Duration(usec):23081250
Size:37434, Duration(usec):13466833
Size:43493, Duration(usec):88907777
Size:42906, Duration(usec):46425634
Size:2350160, Duration(usec):15380380
Size:29660, Duration(usec):87239592
Size:24263, Duration(usec):316957
Size:16241, Duration(usec):86478316
Size:4896, Duration(usec):5863
Size:47151, Duration(usec):56349
Size:2533, Duration(usec):79708828
