Size:56961, Duration(usec):288634
Size:48602, Duration(usec):211913
Size:152517, Duration(usec):1199446
Size:48742, Duration(usec):453151
Size:73841, Duration(usec):442971
Size:436987, Duration(usec):2777987
Size:749494, Duration(usec):4697214
Size:21630, Duration(usec):64712
Size:2512219, Duration(usec):16094331
Size:1896962, Duration(usec):12613004
Size:28432, Duration(usec):99517
Size:10478, Duration(usec):13891179
Size:1861328, Duration(usec):12598094
Size:55554, Duration(usec):258971
Size:21740, Duration(usec):78181
Size:4718048, Duration(usec):32398098
Size:592599, Duration(usec):8697376
Size:11302, Duration(usec):14317
Size:1553795, Duration(usec):10370599
Size:74, Duration(usec):18539
Size:4902, Duration(usec):20078
Size:3781362, Duration(usec):25480921
Size:4165940, Duration(usec):27748346
Size:223952, Duration(usec):9613923
Size:21497, Duration(usec):9132047
Size:595692, Duration(usec):3652153
Size:535871, Duration(usec):23613913
Size:17730939, Duration(usec):116782333
Size:8851364, Duration(usec):70984837
Size:3898, Duration(usec):16408
Size:4822459, Duration(usec):32557925
Size:527077, Duration(usec):3216553
Size:5576341, Duration(usec):36594839
Size:6303, Duration(usec):28133758
Size:17252, Duration(usec):80755
Size:29109, Duration(usec):101341
Size:55982, Duration(usec):568088
Size:25861, Duration(usec):98402513
Size:62129, Duration(usec):298584
Size:20467, Duration(usec):23579447
Size:37434, Duration(usec):13912035
Size:43493, Duration(usec):87227018
Size:42906, Duration(usec):47208943
Size:2350160, Duration(usec):15601730
Size:29660, Duration(usec):85703311
Size:24263, Duration(usec):340929
Size:16241, Duration(usec):84911573
Size:4896, Duration(usec):71533
Size:47151, Duration(usec):1083087
Size:2533, Duration(usec):78142186
