Size:56961, Duration(usec):285020
Size:48602, Duration(usec):216481
Size:152517, Duration(usec):929827
Size:48742, Duration(usec):215602
Size:73841, Duration(usec):419374
Size:436987, Duration(usec):4599330
Size:749494, Duration(usec):4949550
Size:21630, Duration(usec):68332
Size:2512219, Duration(usec):16985022
Size:1896962, Duration(usec):12573041
Size:28432, Duration(usec):115188
Size:10478, Duration(usec):13467993
Size:1861328, Duration(usec):12768283
Size:55554, Duration(usec):566423
Size:21740, Duration(usec):76267
Size:4718048, Duration(usec):31141934
Size:592599, Duration(usec):5125005
Size:11302, Duration(usec):22539
Size:1553795, Duration(usec):9838915
Size:74, Duration(usec):15364
Size:4902, Duration(usec):11051
Size:3781362, Duration(usec):25244655
Size:4165940, Duration(usec):28058083
Size:223952, Duration(usec):1720279
Size:21497, Duration(usec):978382
Size:595692, Duration(usec):3733523
Size:535871, Duration(usec):20859845
Size:17730939, Duration(usec):118824190
Size:8851364, Duration(usec):62158191
Size:3898, Duration(usec):312716
Size:4822459, Duration(usec):32951718
Size:527077, Duration(usec):3393863
Size:5576341, Duration(usec):34627943
Size:6303, Duration(usec):26373305
Size:17252, Duration(usec):43773
Size:29109, Duration(usec):476851
Size:55982, Duration(usec):268089
Size:25861, Duration(usec):90981877
Size:62129, Duration(usec):308966
Size:20467, Duration(usec):15193231
Size:37434, Duration(usec):5001942
Size:43493, Duration(usec):74055952
Size:42906, Duration(usec):26397840
Size:2350160, Duration(usec):15400777
Size:29660, Duration(usec):71497127
Size:24263, Duration(usec):88259
Size:16241, Duration(usec):70366028
Size:4896, Duration(usec):13122
Size:47151, Duration(usec):350120
Size:2533, Duration(usec):60208760
