Size:56961, Duration(usec):273968
Size:48602, Duration(usec):227839
Size:152517, Duration(usec):966196
Size:48742, Duration(usec):158001
Size:73841, Duration(usec):450626
Size:436987, Duration(usec):3905805
Size:749494, Duration(usec):4682146
Size:21630, Duration(usec):19120
Size:2512219, Duration(usec):16620381
Size:1896962, Duration(usec):12504989
Size:28432, Duration(usec):53128
Size:10478, Duration(usec):13245614
Size:1861328, Duration(usec):12166850
Size:55554, Duration(usec):606357
Size:21740, Duration(usec):43553
Size:4718048, Duration(usec):31165899
Size:592599, Duration(usec):5159362
Size:11302, Duration(usec):34954
Size:1553795, Duration(usec):10296107
Size:74, Duration(usec):15842
Size:4902, Duration(usec):19367
Size:3781362, Duration(usec):24639670
Size:4165940, Duration(usec):27191997
Size:223952, Duration(usec):1393084
Size:21497, Duration(usec):767919
Size:595692, Duration(usec):3738585
Size:535871, Duration(usec):20407737
Size:17730939, Duration(usec):119222891
Size:8851364, Duration(usec):58746857
Size:3898, Duration(usec):391707
Size:4822459, Duration(usec):32498175
Size:527077, Duration(usec):3244674
Size:5576341, Duration(usec):37556480
Size:6303, Duration(usec):25872202
Size:17252, Duration(usec):33033
Size:29109, Duration(usec):69980
Size:55982, Duration(usec):890216
Size:25861, Duration(usec):91380599
Size:62129, Duration(usec):328350
Size:20467, Duration(usec):18071591
Size:37434, Duration(usec):4469249
Size:43493, Duration(usec):74354945
Size:42906, Duration(usec):23143050
Size:2350160, Duration(usec):15341307
Size:29660, Duration(usec):71796322
Size:24263, Duration(usec):41862
Size:16241, Duration(usec):70604610
Size:4896, Duration(usec):18794
Size:47151, Duration(usec):112980
Size:2533, Duration(usec):60447357
