Size:56961, Duration(usec):1297791
Size:48602, Duration(usec):1076765
Size:152517, Duration(usec):2344897
Size:48742, Duration(usec):471286
Size:73841, Duration(usec):3034289
Size:436987, Duration(usec):6016030
Size:749494, Duration(usec):9094334
Size:21630, Duration(usec):158172
Size:2512219, Duration(usec):12556407
Size:1896962, Duration(usec):22288989
Size:28432, Duration(usec):217966
Size:10478, Duration(usec):12147753
Size:1861328, Duration(usec):21662680
Size:55554, Duration(usec):4723620
Size:21740, Duration(usec):4693171
Size:4718048, Duration(usec):48425728
Size:592599, Duration(usec):25405073
Size:11302, Duration(usec):19624118
Size:1553795, Duration(usec):20730005
Size:74, Duration(usec):944552
Size:4902, Duration(usec):7655782
Size:3781362, Duration(usec):45443438
Size:4165940, Duration(usec):38590335
Size:223952, Duration(usec):45574341
Size:21497, Duration(usec):45684555
Size:595692, Duration(usec):20542391
Size:535871, Duration(usec):50085127
Size:17730939, Duration(usec):156908400
Size:8851364, Duration(usec):113489392
Size:3898, Duration(usec):218002
Size:4822459, Duration(usec):27130406
Size:527077, Duration(usec):7104571
Size:5576341, Duration(usec):64102676
Size:6303, Duration(usec):26414244
Size:17252, Duration(usec):6271923
Size:29109, Duration(usec):16638334
Size:55982, Duration(usec):5898982
Size:25861, Duration(usec):153678998
Size:62129, Duration(usec):42238346
Size:20467, Duration(usec):61826888
Size:37434, Duration(usec):24081485
Size:43493, Duration(usec):151777100
Size:42906, Duration(usec):109417497
Size:2350160, Duration(usec):57409913
Size:29660, Duration(usec):151542525
Size:24263, Duration(usec):31704808
Size:16241, Duration(usec):151712131
Size:4896, Duration(usec):3064574
Size:47151, Duration(usec):3619997
Size:2533, Duration(usec):150516206
