Size:56961, Duration(usec):152311
Size:48602, Duration(usec):91391
Size:152517, Duration(usec):562135
Size:48742, Duration(usec):1109167
Size:73841, Duration(usec):1632819
Size:436987, Duration(usec):2340638
Size:749494, Duration(usec):3986412
Size:21630, Duration(usec):45189
Size:2512219, Duration(usec):15692344
Size:1896962, Duration(usec):12401590
Size:28432, Duration(usec):123836
Size:10478, Duration(usec):13528017
Size:1861328, Duration(usec):11769108
Size:55554, Duration(usec):125398
Size:21740, Duration(usec):66256
Size:4718048, Duration(usec):30990146
Size:592599, Duration(usec):8389251
Size:11302, Duration(usec):30656
Size:1553795, Duration(usec):10403769
Size:74, Duration(usec):17860
Size:4902, Duration(usec):18343
Size:3781362, Duration(usec):26003320
Size:4165940, Duration(usec):28089161
Size:223952, Duration(usec):8457485
Size:21497, Duration(usec):8100056
Size:595692, Duration(usec):3762734
Size:535871, Duration(usec):24944078
Size:17730939, Duration(usec):116450803
Size:8851364, Duration(usec):70937201
Size:3898, Duration(usec):111041
Size:4822459, Duration(usec):30737708
Size:527077, Duration(usec):3208095
Size:5576341, Duration(usec):36206601
Size:6303, Duration(usec):26427345
Size:17252, Duration(usec):14100
Size:29109, Duration(usec):287786
Size:55982, Duration(usec):95108
Size:25861, Duration(usec):97889563
Size:62129, Duration(usec):374522
Size:20467, Duration(usec):23448785
Size:37434, Duration(usec):12922834
Size:43493, Duration(usec):86507078
Size:42906, Duration(usec):47141809
Size:2350160, Duration(usec):14553589
Size:29660, Duration(usec):84946729
Size:24263, Duration(usec):80588
Size:16241, Duration(usec):84153069
Size:4896, Duration(usec):96261
Size:47151, Duration(usec):97920
Size:2533, Duration(usec):77583768
