Size:56961, Duration(usec):6782805
Size:48602, Duration(usec):992418
Size:152517, Duration(usec):1682396
Size:48742, Duration(usec):8072485
Size:73841, Duration(usec):211541
Size:436987, Duration(usec):5915171
Size:749494, Duration(usec):7916457
Size:21630, Duration(usec):152395
Size:2512219, Duration(usec):47413527
Size:1896962, Duration(usec):13711317
Size:28432, Duration(usec):229299
Size:10478, Duration(usec):42713162
Size:1861328, Duration(usec):36802639
Size:55554, Duration(usec):737233
Size:21740, Duration(usec):891488
Size:4718048, Duration(usec):51448392
Size:592599, Duration(usec):33297732
Size:11302, Duration(usec):1106732
Size:1553795, Duration(usec):25298387
Size:74, Duration(usec):372995
Size:4902, Duration(usec):167426
Size:3781362, Duration(usec):134752626
Size:4165940, Duration(usec):76810263
Size:223952, Duration(usec):8158636
Size:21497, Duration(usec):7246635
Size:595692, Duration(usec):9669131
Size:535871, Duration(usec):363437743
Size:17730939, Duration(usec):476077131
Size:8851364, Duration(usec):385631560
Size:3898, Duration(usec):1977264
Size:4822459, Duration(usec):490331631
Size:527077, Duration(usec):7619197
Size:5576341, Duration(usec):300526925
Size:6303, Duration(usec):10569777
Size:17252, Duration(usec):170050
Size:29109, Duration(usec):605874
Size:55982, Duration(usec):242951410
Size:25861, Duration(usec):4306988
Size:62129, Duration(usec):1882524
Size:20467, Duration(usec):274413827
Size:37434, Duration(usec):452974636
Size:43493, Duration(usec):416483307
Size:42906, Duration(usec):338010431
Size:2350160, Duration(usec):27099748
Size:29660, Duration(usec):2149746
Size:24263, Duration(usec):573983
Size:16241, Duration(usec):1839268
Size:4896, Duration(usec):210263011
Size:47151, Duration(usec):562639775
Size:2533, Duration(usec):4530288
