Size:56961, Duration(usec):2481112
Size:48602, Duration(usec):447104
Size:152517, Duration(usec):1713520
Size:48742, Duration(usec):837184
Size:73841, Duration(usec):1443606
Size:436987, Duration(usec):1372965
Size:749494, Duration(usec):24770982
Size:21630, Duration(usec):103583
Size:2512219, Duration(usec):38940205
Size:1896962, Duration(usec):36755721
Size:28432, Duration(usec):497918
Size:10478, Duration(usec):34271149
Size:1861328, Duration(usec):30369972
Size:55554, Duration(usec):83491
Size:21740, Duration(usec):158053
Size:4718048, Duration(usec):99677163
Size:592599, Duration(usec):20897342
Size:11302, Duration(usec):6613448
Size:1553795, Duration(usec):421425895
Size:74, Duration(usec):303736
Size:4902, Duration(usec):386675
Size:3781362, Duration(usec):27504542
Size:4165940, Duration(usec):580683864
Size:223952, Duration(usec):6049888
Size:21497, Duration(usec):5384144
Size:595692, Duration(usec):110307400
Size:535871, Duration(usec):20659222
Size:17730939, Duration(usec):567669078
Size:8851364, Duration(usec):93422996
Size:3898, Duration(usec):3169024
Size:4822459, Duration(usec):172766389
Size:527077, Duration(usec):11140012
Size:5576341, Duration(usec):746576144
Size:6303, Duration(usec):3176792
Size:17252, Duration(usec):155961
Size:29109, Duration(usec):181665237
Size:55982, Duration(usec):34848401
Size:25861, Duration(usec):1624566
Size:62129, Duration(usec):2666381
Size:20467, Duration(usec):720497016
Size:37434, Duration(usec):135460954
Size:43493, Duration(usec):507885471
Size:42906, Duration(usec):45774477
Size:2350160, Duration(usec):175730384
Size:29660, Duration(usec):2254651
Size:24263, Duration(usec):501335382
Size:16241, Duration(usec):1016914
Size:4896, Duration(usec):19269926
Size:47151, Duration(usec):337106591
Size:2533, Duration(usec):5896101
