Size:56961, Duration(usec):734827
Size:48602, Duration(usec):585258
Size:152517, Duration(usec):2668337
Size:48742, Duration(usec):881041
Size:73841, Duration(usec):475426
Size:436987, Duration(usec):5249762
Size:749494, Duration(usec):6934614
Size:21630, Duration(usec):126953
Size:2512219, Duration(usec):27687632
Size:1896962, Duration(usec):7359702
Size:28432, Duration(usec):128763
Size:10478, Duration(usec):20669332
Size:1861328, Duration(usec):12776567
Size:55554, Duration(usec):181046
Size:21740, Duration(usec):80466
Size:4718048, Duration(usec):38484704
Size:592599, Duration(usec):4263773
Size:11302, Duration(usec):27659
Size:1553795, Duration(usec):11027363
Size:74, Duration(usec):31491
Size:4902, Duration(usec):125067
Size:3781362, Duration(usec):36885922
Size:4165940, Duration(usec):39616301
Size:223952, Duration(usec):1363692
Size:21497, Duration(usec):137417
Size:595692, Duration(usec):2272091
Size:535871, Duration(usec):24183784
Size:17730939, Duration(usec):156286114
Size:8851364, Duration(usec):78936280
Size:3898, Duration(usec):144646
Size:4822459, Duration(usec):51300757
Size:527077, Duration(usec):7019526
Size:5576341, Duration(usec):68117138
Size:6303, Duration(usec):38046316
Size:17252, Duration(usec):124644
Size:29109, Duration(usec):82697
Size:55982, Duration(usec):848842
Size:25861, Duration(usec):100726454
Size:62129, Duration(usec):1419551
Size:20467, Duration(usec):33955500
Size:37434, Duration(usec):170771
Size:43493, Duration(usec):66688154
Size:42906, Duration(usec):7887553
Size:2350160, Duration(usec):21290708
Size:29660, Duration(usec):61750837
Size:24263, Duration(usec):329055
Size:16241, Duration(usec):59747110
Size:4896, Duration(usec):192200
Size:47151, Duration(usec):185921
Size:2533, Duration(usec):39420214
