Size:56961, Duration(usec):136358
Size:48602, Duration(usec):80541
Size:152517, Duration(usec):562836
Size:48742, Duration(usec):109038
Size:73841, Duration(usec):226269
Size:436987, Duration(usec):2571055
Size:749494, Duration(usec):4590401
Size:21630, Duration(usec):33187
Size:2512219, Duration(usec):15846177
Size:1896962, Duration(usec):12181040
Size:28432, Duration(usec):54309
Size:10478, Duration(usec):14158129
Size:1861328, Duration(usec):12105068
Size:55554, Duration(usec):85652
Size:21740, Duration(usec):44129
Size:4718048, Duration(usec):30787676
Size:592599, Duration(usec):10423039
Size:11302, Duration(usec):751099
Size:1553795, Duration(usec):9908713
Size:74, Duration(usec):13211
Size:4902, Duration(usec):36071
Size:3781362, Duration(usec):25432913
Size:4165940, Duration(usec):27613417
Size:223952, Duration(usec):16325038
Size:21497, Duration(usec):15942689
Size:595692, Duration(usec):3458599
Size:535871, Duration(usec):24812264
Size:17730939, Duration(usec):119028218
Size:8851364, Duration(usec):72790878
Size:3898, Duration(usec):11358
Size:4822459, Duration(usec):32296727
Size:527077, Duration(usec):3458149
Size:5576341, Duration(usec):37113708
Size:6303, Duration(usec):29029621
Size:17252, Duration(usec):23577
Size:29109, Duration(usec):47406
Size:55982, Duration(usec):451997
Size:25861, Duration(usec):105132428
Size:62129, Duration(usec):412055
Size:20467, Duration(usec):27332643
Size:37434, Duration(usec):18360198
Size:43493, Duration(usec):96863181
Size:42906, Duration(usec):55077842
Size:2350160, Duration(usec):15197278
Size:29660, Duration(usec):95609578
Size:24263, Duration(usec):30134
Size:16241, Duration(usec):95118586
Size:4896, Duration(usec):60825
Size:47151, Duration(usec):67138
Size:2533, Duration(usec):90042963
