Size:56961, Duration(usec):286864
Size:48602, Duration(usec):197042
Size:152517, Duration(usec):872147
Size:48742, Duration(usec):211121
Size:73841, Duration(usec):359048
Size:436987, Duration(usec):2826979
Size:749494, Duration(usec):5125666
Size:21630, Duration(usec):50998
Size:2512219, Duration(usec):18094235
Size:1896962, Duration(usec):14245160
Size:28432, Duration(usec):139244
Size:10478, Duration(usec):17341036
Size:1861328, Duration(usec):12832701
Size:55554, Duration(usec):116152
Size:21740, Duration(usec):166138
Size:4718048, Duration(usec):30981492
Size:592599, Duration(usec):14416688
Size:11302, Duration(usec):9166527
Size:1553795, Duration(usec):11268107
Size:74, Duration(usec):6009
Size:4902, Duration(usec):8811494
Size:3781362, Duration(usec):25641903
Size:4165940, Duration(usec):27153590
Size:223952, Duration(usec):24497706
Size:21497, Duration(usec):24398029
Size:595692, Duration(usec):5460312
Size:535871, Duration(usec):27263335
Size:17730939, Duration(usec):124450877
Size:8851364, Duration(usec):82914685
Size:3898, Duration(usec):189130
Size:4822459, Duration(usec):32939633
Size:527077, Duration(usec):3767821
Size:5576341, Duration(usec):39763946
Size:6303, Duration(usec):31469937
Size:17252, Duration(usec):1875272
Size:29109, Duration(usec):339781
Size:55982, Duration(usec):952714
Size:25861, Duration(usec):118280894
Size:62129, Duration(usec):16144255
Size:20467, Duration(usec):35466717
Size:37434, Duration(usec):26804306
Size:43493, Duration(usec):114581763
Size:42906, Duration(usec):74986157
Size:2350160, Duration(usec):27938968
Size:29660, Duration(usec):114030488
Size:24263, Duration(usec):14272421
Size:16241, Duration(usec):113778780
Size:4896, Duration(usec):67668
Size:47151, Duration(usec):274810
Size:2533, Duration(usec):111520015
