Size:56961, Duration(usec):299627
Size:48602, Duration(usec):194166
Size:152517, Duration(usec):883114
Size:48742, Duration(usec):194011
Size:73841, Duration(usec):376757
Size:436987, Duration(usec):3188479
Size:749494, Duration(usec):4740281
Size:21630, Duration(usec):62905
Size:2512219, Duration(usec):15947548
Size:1896962, Duration(usec):13306113
Size:28432, Duration(usec):161714
Size:10478, Duration(usec):15218083
Size:1861328, Duration(usec):12853856
Size:55554, Duration(usec):843082
Size:21740, Duration(usec):658295
Size:4718048, Duration(usec):33277899
Size:592599, Duration(usec):14461960
Size:11302, Duration(usec):8219861
Size:1553795, Duration(usec):10911779
Size:74, Duration(usec):20093
Size:4902, Duration(usec):6650487
Size:3781362, Duration(usec):25284783
Size:4165940, Duration(usec):27490704
Size:223952, Duration(usec):26763781
Size:21497, Duration(usec):26636640
Size:595692, Duration(usec):5451442
Size:535871, Duration(usec):26949879
Size:17730939, Duration(usec):124388700
Size:8851364, Duration(usec):81298822
Size:3898, Duration(usec):359665
Size:4822459, Duration(usec):31648010
Size:527077, Duration(usec):3388690
Size:5576341, Duration(usec):39997880
Size:6303, Duration(usec):30269584
Size:17252, Duration(usec):1595125
Size:29109, Duration(usec):318492
Size:55982, Duration(usec):817258
Size:25861, Duration(usec):118250106
Size:62129, Duration(usec):18359628
Size:20467, Duration(usec):35674423
Size:37434, Duration(usec):25697107
Size:43493, Duration(usec):114523617
Size:42906, Duration(usec):73549440
Size:2350160, Duration(usec):28978765
Size:29660, Duration(usec):114003284
Size:24263, Duration(usec):14384534
Size:16241, Duration(usec):113751937
Size:4896, Duration(usec):48660
Size:47151, Duration(usec):230202
Size:2533, Duration(usec):111493173
