Size:56961, Duration(usec):371555
Size:48602, Duration(usec):263523
Size:152517, Duration(usec):946974
Size:48742, Duration(usec):257746
Size:73841, Duration(usec):485164
Size:436987, Duration(usec):2852213
Size:749494, Duration(usec):4690003
Size:21630, Duration(usec):71847
Size:2512219, Duration(usec):16187053
Size:1896962, Duration(usec):12183578
Size:28432, Duration(usec):160462
Size:10478, Duration(usec):12793994
Size:1861328, Duration(usec):11993301
Size:55554, Duration(usec):269117
Size:21740, Duration(usec):59921
Size:4718048, Duration(usec):30744571
Size:592599, Duration(usec):4660730
Size:11302, Duration(usec):25729
Size:1553795, Duration(usec):8154709
Size:74, Duration(usec):19164
Size:4902, Duration(usec):24830
Size:3781362, Duration(usec):25497379
Size:4165940, Duration(usec):27481614
Size:223952, Duration(usec):1903282
Size:21497, Duration(usec):3385552
Size:595692, Duration(usec):3987593
Size:535871, Duration(usec):21180841
Size:17730939, Duration(usec):119646941
Size:8851364, Duration(usec):62546339
Size:3898, Duration(usec):225302
Size:4822459, Duration(usec):31799898
Size:527077, Duration(usec):3450037
Size:5576341, Duration(usec):37451813
Size:6303, Duration(usec):25394470
Size:17252, Duration(usec):30899
Size:29109, Duration(usec):95469
Size:55982, Duration(usec):169081
Size:25861, Duration(usec):91805725
Size:62129, Duration(usec):402540
Size:20467, Duration(usec):17992563
Size:37434, Duration(usec):4119897
Size:43493, Duration(usec):74770293
Size:42906, Duration(usec):26889170
Size:2350160, Duration(usec):15601938
Size:29660, Duration(usec):72212697
Size:24263, Duration(usec):464262
Size:16241, Duration(usec):71019727
Size:4896, Duration(usec):17301
Size:47151, Duration(usec):229381
Size:2533, Duration(usec):60863664
