Size:56961, Duration(usec):287900
Size:48602, Duration(usec):83349
Size:152517, Duration(usec):684745
Size:48742, Duration(usec):93054
Size:73841, Duration(usec):149219
Size:436987, Duration(usec):2486949
Size:749494, Duration(usec):4425322
Size:21630, Duration(usec):30744
Size:2512219, Duration(usec):16118008
Size:1896962, Duration(usec):12162351
Size:28432, Duration(usec):73981
Size:10478, Duration(usec):15413187
Size:1861328, Duration(usec):12401427
Size:55554, Duration(usec):95412
Size:21740, Duration(usec):32891
Size:4718048, Duration(usec):30936751
Size:592599, Duration(usec):14272466
Size:11302, Duration(usec):6553586
Size:1553795, Duration(usec):10154310
Size:74, Duration(usec):101942
Size:4902, Duration(usec):5781390
Size:3781362, Duration(usec):24237281
Size:4165940, Duration(usec):26401651
Size:223952, Duration(usec):23477426
Size:21497, Duration(usec):23387485
Size:595692, Duration(usec):3434303
Size:535871, Duration(usec):25635346
Size:17730939, Duration(usec):121415557
Size:8851364, Duration(usec):81042154
Size:3898, Duration(usec):41493
Size:4822459, Duration(usec):30898299
Size:527077, Duration(usec):2966352
Size:5576341, Duration(usec):37632470
Size:6303, Duration(usec):29415663
Size:17252, Duration(usec):987862
Size:29109, Duration(usec):68938
Size:55982, Duration(usec):324002
Size:25861, Duration(usec):114473195
Size:62129, Duration(usec):14042435
Size:20467, Duration(usec):32832304
Size:37434, Duration(usec):24286529
Size:43493, Duration(usec):110309315
Size:42906, Duration(usec):72327738
Size:2350160, Duration(usec):25655147
Size:29660, Duration(usec):109685586
Size:24263, Duration(usec):11836673
Size:16241, Duration(usec):109469111
Size:4896, Duration(usec):225913
Size:47151, Duration(usec):352749
Size:2533, Duration(usec):106928000
