Size:56961, Duration(usec):255358
Size:48602, Duration(usec):112740
Size:152517, Duration(usec):819937
Size:48742, Duration(usec):89869
Size:73841, Duration(usec):321759
Size:436987, Duration(usec):2643860
Size:749494, Duration(usec):4628108
Size:21630, Duration(usec):52830
Size:2512219, Duration(usec):16439007
Size:1896962, Duration(usec):12511259
Size:28432, Duration(usec):49188
Size:10478, Duration(usec):15580298
Size:1861328, Duration(usec):12990225
Size:55554, Duration(usec):162742
Size:21740, Duration(usec):45040
Size:4718048, Duration(usec):31443049
Size:592599, Duration(usec):14082193
Size:11302, Duration(usec):6780721
Size:1553795, Duration(usec):10246820
Size:74, Duration(usec):14593
Size:4902, Duration(usec):5940875
Size:3781362, Duration(usec):25905047
Size:4165940, Duration(usec):27652193
Size:223952, Duration(usec):23980985
Size:21497, Duration(usec):23937204
Size:595692, Duration(usec):3746026
Size:535871, Duration(usec):27555509
Size:17730939, Duration(usec):119584380
Size:8851364, Duration(usec):82348500
Size:3898, Duration(usec):580971
Size:4822459, Duration(usec):31771069
Size:527077, Duration(usec):3191229
Size:5576341, Duration(usec):37259016
Size:6303, Duration(usec):30162992
Size:17252, Duration(usec):1182928
Size:29109, Duration(usec):60139
Size:55982, Duration(usec):473553
Size:25861, Duration(usec):112981759
Size:62129, Duration(usec):14592115
Size:20467, Duration(usec):32567574
Size:37434, Duration(usec):24861980
Size:43493, Duration(usec):108713090
Size:42906, Duration(usec):73422250
Size:2350160, Duration(usec):25585461
Size:29660, Duration(usec):108211865
Size:24263, Duration(usec):12786346
Size:16241, Duration(usec):107925535
Size:4896, Duration(usec):70574
Size:47151, Duration(usec):258204
Size:2533, Duration(usec):105384442
