Size:56961, Duration(usec):269619
Size:48602, Duration(usec):109848
Size:152517, Duration(usec):847061
Size:48742, Duration(usec):127925
Size:73841, Duration(usec):329322
Size:436987, Duration(usec):2632568
Size:749494, Duration(usec):4641503
Size:21630, Duration(usec):26984
Size:2512219, Duration(usec):16241026
Size:1896962, Duration(usec):12477334
Size:28432, Duration(usec):31650
Size:10478, Duration(usec):15385267
Size:1861328, Duration(usec):12777231
Size:55554, Duration(usec):137574
Size:21740, Duration(usec):48055
Size:4718048, Duration(usec):31718251
Size:592599, Duration(usec):14158563
Size:11302, Duration(usec):6773370
Size:1553795, Duration(usec):11479601
Size:74, Duration(usec):41631
Size:4902, Duration(usec):5745864
Size:3781362, Duration(usec):24175750
Size:4165940, Duration(usec):27350904
Size:223952, Duration(usec):24259535
Size:21497, Duration(usec):24179111
Size:595692, Duration(usec):3722974
Size:535871, Duration(usec):25590566
Size:17730939, Duration(usec):120244543
Size:8851364, Duration(usec):81629315
Size:3898, Duration(usec):24219
Size:4822459, Duration(usec):31769122
Size:527077, Duration(usec):3532506
Size:5576341, Duration(usec):37992382
Size:6303, Duration(usec):30114650
Size:17252, Duration(usec):1607080
Size:29109, Duration(usec):59112
Size:55982, Duration(usec):586344
Size:25861, Duration(usec):113405875
Size:62129, Duration(usec):14833597
Size:20467, Duration(usec):33109481
Size:37434, Duration(usec):24890866
Size:43493, Duration(usec):109313717
Size:42906, Duration(usec):72803281
Size:2350160, Duration(usec):25730079
Size:29660, Duration(usec):108796369
Size:24263, Duration(usec):12568754
Size:16241, Duration(usec):108526958
Size:4896, Duration(usec):135705
Size:47151, Duration(usec):247217
Size:2533, Duration(usec):105985879
