Size:56961, Duration(usec):307678
Size:48602, Duration(usec):233593
Size:152517, Duration(usec):922087
Size:48742, Duration(usec):232834
Size:73841, Duration(usec):422902
Size:436987, Duration(usec):2710314
Size:749494, Duration(usec):4745152
Size:21630, Duration(usec):42225
Size:2512219, Duration(usec):16247911
Size:1896962, Duration(usec):12241289
Size:28432, Duration(usec):125485
Size:10478, Duration(usec):14014319
Size:1861328, Duration(usec):12370464
Size:55554, Duration(usec):254264
Size:21740, Duration(usec):44127
Size:4718048, Duration(usec):32217486
Size:592599, Duration(usec):8636893
Size:11302, Duration(usec):23971
Size:1553795, Duration(usec):10254743
Size:74, Duration(usec):5815
Size:4902, Duration(usec):18722
Size:3781362, Duration(usec):24792011
Size:4165940, Duration(usec):27175480
Size:223952, Duration(usec):9298148
Size:21497, Duration(usec):8839103
Size:595692, Duration(usec):3769594
Size:535871, Duration(usec):22864186
Size:17730939, Duration(usec):116652486
Size:8851364, Duration(usec):69679014
Size:3898, Duration(usec):35693
Size:4822459, Duration(usec):31828779
Size:527077, Duration(usec):3306961
Size:5576341, Duration(usec):37281515
Size:6303, Duration(usec):27397013
Size:17252, Duration(usec):34691
Size:29109, Duration(usec):142489
Size:55982, Duration(usec):280093
Size:25861, Duration(usec):98129648
Size:62129, Duration(usec):320311
Size:20467, Duration(usec):24236224
Size:37434, Duration(usec):13257112
Size:43493, Duration(usec):86868840
Size:42906, Duration(usec):46065165
Size:2350160, Duration(usec):15327980
Size:29660, Duration(usec):85254144
Size:24263, Duration(usec):58932
Size:16241, Duration(usec):84606820
Size:4896, Duration(usec):22319
Size:47151, Duration(usec):330681
Size:2533, Duration(usec):77837349
