Size:56961, Duration(usec):284724
Size:48602, Duration(usec):225606
Size:152517, Duration(usec):926287
Size:48742, Duration(usec):237875
Size:73841, Duration(usec):402070
Size:436987, Duration(usec):2797033
Size:749494, Duration(usec):4803446
Size:21630, Duration(usec):51291
Size:2512219, Duration(usec):16440149
Size:1896962, Duration(usec):12199107
Size:28432, Duration(usec):174018
Size:10478, Duration(usec):14096174
Size:1861328, Duration(usec):12602972
Size:55554, Duration(usec):274668
Size:21740, Duration(usec):73131
Size:4718048, Duration(usec):32104963
Size:592599, Duration(usec):8654638
Size:11302, Duration(usec):29853
Size:1553795, Duration(usec):9962853
Size:74, Duration(usec):21799
Size:4902, Duration(usec):27677
Size:3781362, Duration(usec):25383318
Size:4165940, Duration(usec):27348003
Size:223952, Duration(usec):9194452
Size:21497, Duration(usec):8757807
Size:595692, Duration(usec):3753483
Size:535871, Duration(usec):23448950
Size:17730939, Duration(usec):118764168
Size:8851364, Duration(usec):69785748
Size:3898, Duration(usec):25324
Size:4822459, Duration(usec):31958816
Size:527077, Duration(usec):3379841
Size:5576341, Duration(usec):36577982
Size:6303, Duration(usec):27534653
Size:17252, Duration(usec):34193
Size:29109, Duration(usec):136902
Size:55982, Duration(usec):311312
Size:25861, Duration(usec):100211313
Size:62129, Duration(usec):324231
Size:20467, Duration(usec):23532603
Size:37434, Duration(usec):13318947
Size:43493, Duration(usec):88866659
Size:42906, Duration(usec):46066362
Size:2350160, Duration(usec):15404831
Size:29660, Duration(usec):87169155
Size:24263, Duration(usec):122706
Size:16241, Duration(usec):86376313
Size:4896, Duration(usec):22518
Size:47151, Duration(usec):300628
Size:2533, Duration(usec):79608122
