Size:56961, Duration(usec):86991
Size:48602, Duration(usec):57809
Size:152517, Duration(usec):533938
Size:48742, Duration(usec):87051
Size:73841, Duration(usec):406366
Size:436987, Duration(usec):2220877
Size:749494, Duration(usec):4179113
Size:21630, Duration(usec):33136
Size:2512219, Duration(usec):16297113
Size:1896962, Duration(usec):12556271
Size:28432, Duration(usec):76817
Size:10478, Duration(usec):15144635
Size:1861328, Duration(usec):11331136
Size:55554, Duration(usec):157635
Size:21740, Duration(usec):32059
Size:4718048, Duration(usec):29265848
Size:592599, Duration(usec):11686052
Size:11302, Duration(usec):5036601
Size:1553795, Duration(usec):9357454
Size:74, Duration(usec):71219
Size:4902, Duration(usec):2304998
Size:3781362, Duration(usec):24899817
Size:4165940, Duration(usec):27436550
Size:223952, Duration(usec):18833038
Size:21497, Duration(usec):18756997
Size:595692, Duration(usec):3388024
Size:535871, Duration(usec):25906991
Size:17730939, Duration(usec):116627978
Size:8851364, Duration(usec):79326406
Size:3898, Duration(usec):21601
Size:4822459, Duration(usec):31444082
Size:527077, Duration(usec):2663556
Size:5576341, Duration(usec):36808709
Size:6303, Duration(usec):29409472
Size:17252, Duration(usec):283539
Size:29109, Duration(usec):59601
Size:55982, Duration(usec):125929
Size:25861, Duration(usec):107361001
Size:62129, Duration(usec):6131454
Size:20467, Duration(usec):30403726
Size:37434, Duration(usec):22530610
Size:43493, Duration(usec):102135348
Size:42906, Duration(usec):67446128
Size:2350160, Duration(usec):18379841
Size:29660, Duration(usec):101296605
Size:24263, Duration(usec):7761439
Size:16241, Duration(usec):101118065
Size:4896, Duration(usec):458092
Size:47151, Duration(usec):506540
Size:2533, Duration(usec):97736367
