Size:56961, Duration(usec):1931183
Size:48602, Duration(usec):657643
Size:152517, Duration(usec):2061040
Size:48742, Duration(usec):558250
Size:73841, Duration(usec):12247207
Size:436987, Duration(usec):5701055
Size:749494, Duration(usec):7776295
Size:21630, Duration(usec):213469
Size:2512219, Duration(usec):38204593
Size:1896962, Duration(usec):33331667
Size:28432, Duration(usec):258567
Size:10478, Duration(usec):24103989
Size:1861328, Duration(usec):23805074
Size:55554, Duration(usec):255309
Size:21740, Duration(usec):425952
Size:4718048, Duration(usec):82420995
Size:592599, Duration(usec):7352581
Size:11302, Duration(usec):2236728
Size:1553795, Duration(usec):27935377
Size:74, Duration(usec):266066
Size:4902, Duration(usec):100537
Size:3781362, Duration(usec):68457650
Size:4165940, Duration(usec):78703524
Size:223952, Duration(usec):13873008
Size:21497, Duration(usec):11796114
Size:595692, Duration(usec):9311234
Size:535871, Duration(usec):12999688
Size:17730939, Duration(usec):281360386
Size:8851364, Duration(usec):179161882
Size:3898, Duration(usec):43092
Size:4822459, Duration(usec):81376455
Size:527077, Duration(usec):6872951
Size:5576341, Duration(usec):50466749
Size:6303, Duration(usec):726548
Size:17252, Duration(usec):645920
Size:29109, Duration(usec):1724510
Size:55982, Duration(usec):946338
Size:25861, Duration(usec):1015710
Size:62129, Duration(usec):3198601
Size:20467, Duration(usec):190001
Size:37434, Duration(usec):187944
Size:43493, Duration(usec):101871543
Size:42906, Duration(usec):35890838
Size:2350160, Duration(usec):54906428
Size:29660, Duration(usec):4912986
Size:24263, Duration(usec):226641
Size:16241, Duration(usec):111131
Size:4896, Duration(usec):35124
Size:47151, Duration(usec):776101
Size:2533, Duration(usec):28487
