Size:56961, Duration(usec):1165500
Size:48602, Duration(usec):314180
Size:152517, Duration(usec):1267350
Size:48742, Duration(usec):123519
Size:73841, Duration(usec):6095744
Size:436987, Duration(usec):3942267
Size:749494, Duration(usec):9279110
Size:21630, Duration(usec):184736
Size:2512219, Duration(usec):49716084
Size:1896962, Duration(usec):34415382
Size:28432, Duration(usec):598668
Size:10478, Duration(usec):35638956
Size:1861328, Duration(usec):14512585
Size:55554, Duration(usec):226542
Size:21740, Duration(usec):143262
Size:4718048, Duration(usec):87770036
Size:592599, Duration(usec):4701756
Size:11302, Duration(usec):3722469
Size:1553795, Duration(usec):29507315
Size:74, Duration(usec):111607
Size:4902, Duration(usec):104291
Size:3781362, Duration(usec):62336522
Size:4165940, Duration(usec):75785765
Size:223952, Duration(usec):13424031
Size:21497, Duration(usec):10366421
Size:595692, Duration(usec):7282895
Size:535871, Duration(usec):15595984
Size:17730939, Duration(usec):136076357
Size:8851364, Duration(usec):228410968
Size:3898, Duration(usec):454066
Size:4822459, Duration(usec):150779053
Size:527077, Duration(usec):9534261
Size:5576341, Duration(usec):133605446
Size:6303, Duration(usec):301091
Size:17252, Duration(usec):545393
Size:29109, Duration(usec):3772203
Size:55982, Duration(usec):2060294
Size:25861, Duration(usec):1261650
Size:62129, Duration(usec):2608942
Size:20467, Duration(usec):55327574
Size:37434, Duration(usec):39211462
Size:43493, Duration(usec):329330
Size:42906, Duration(usec):85079674
Size:2350160, Duration(usec):63570183
Size:29660, Duration(usec):1756836
Size:24263, Duration(usec):1415117
Size:16241, Duration(usec):95020
Size:4896, Duration(usec):193836
Size:47151, Duration(usec):424149
Size:2533, Duration(usec):675492
