Size:56961, Duration(usec):2101781
Size:48602, Duration(usec):2326438
Size:152517, Duration(usec):7341977
Size:48742, Duration(usec):1469412
Size:73841, Duration(usec):1072119
Size:436987, Duration(usec):4873138
Size:749494, Duration(usec):7995237
Size:21630, Duration(usec):216380
Size:2512219, Duration(usec):48087338
Size:1896962, Duration(usec):30005048
Size:28432, Duration(usec):287652
Size:10478, Duration(usec):33996116
Size:1861328, Duration(usec):29167593
Size:55554, Duration(usec):301765
Size:21740, Duration(usec):316556
Size:4718048, Duration(usec):86235482
Size:592599, Duration(usec):10133201
Size:11302, Duration(usec):451162
Size:1553795, Duration(usec):27194798
Size:74, Duration(usec):220788
Size:4902, Duration(usec):227396
Size:3781362, Duration(usec):66731367
Size:4165940, Duration(usec):79004388
Size:223952, Duration(usec):840358
Size:21497, Duration(usec):90547
Size:595692, Duration(usec):7453539
Size:535871, Duration(usec):17484936
Size:17730939, Duration(usec):351789543
Size:8851364, Duration(usec):140351570
Size:3898, Duration(usec):220250
Size:4822459, Duration(usec):109892647
Size:527077, Duration(usec):5825643
Size:5576341, Duration(usec):76074201
Size:6303, Duration(usec):515133
Size:17252, Duration(usec):61681
Size:29109, Duration(usec):205426
Size:55982, Duration(usec):1488924
Size:25861, Duration(usec):3480865
Size:62129, Duration(usec):251744
Size:20467, Duration(usec):155150
Size:37434, Duration(usec):717423
Size:43493, Duration(usec):172471081
Size:42906, Duration(usec):185813
Size:2350160, Duration(usec):42469770
Size:29660, Duration(usec):603799
Size:24263, Duration(usec):877937
Size:16241, Duration(usec):164328
Size:4896, Duration(usec):203121
Size:47151, Duration(usec):665108
Size:2533, Duration(usec):33032
