Size:56961, Duration(usec):241983
Size:48602, Duration(usec):135275
Size:152517, Duration(usec):750690
Size:48742, Duration(usec):162846
Size:73841, Duration(usec):283369
Size:436987, Duration(usec):2400984
Size:749494, Duration(usec):4760880
Size:21630, Duration(usec):32988
Size:2512219, Duration(usec):16048582
Size:1896962, Duration(usec):12007647
Size:28432, Duration(usec):67855
Size:10478, Duration(usec):9005610
Size:1861328, Duration(usec):11801573
Size:55554, Duration(usec):141508
Size:21740, Duration(usec):33686
Size:4718048, Duration(usec):30540659
Size:592599, Duration(usec):3550445
Size:11302, Duration(usec):22969
Size:1553795, Duration(usec):9759522
Size:74, Duration(usec):2821
Size:4902, Duration(usec):68975
Size:3781362, Duration(usec):26254145
Size:4165940, Duration(usec):26904567
Size:223952, Duration(usec):1011952
Size:21497, Duration(usec):316025
Size:595692, Duration(usec):3476495
Size:535871, Duration(usec):12378687
Size:17730939, Duration(usec):117929006
Size:8851364, Duration(usec):58346829
Size:3898, Duration(usec):74654
Size:4822459, Duration(usec):31340085
Size:527077, Duration(usec):3191164
Size:5576341, Duration(usec):36350296
Size:6303, Duration(usec):18136041
Size:17252, Duration(usec):448600
Size:29109, Duration(usec):150687
Size:55982, Duration(usec):110548
Size:25861, Duration(usec):62223729
Size:62129, Duration(usec):248496
Size:20467, Duration(usec):50735
Size:37434, Duration(usec):132475
Size:43493, Duration(usec):28303034
Size:42906, Duration(usec):114339
Size:2350160, Duration(usec):15184938
Size:29660, Duration(usec):23164143
Size:24263, Duration(usec):44537
Size:16241, Duration(usec):20862396
Size:4896, Duration(usec):14341
Size:47151, Duration(usec):132328
Size:2533, Duration(usec):542165
