Size:56961, Duration(usec):205735
Size:48602, Duration(usec):151691
Size:152517, Duration(usec):745821
Size:48742, Duration(usec):168315
Size:73841, Duration(usec):294664
Size:436987, Duration(usec):2585223
Size:749494, Duration(usec):4576135
Size:21630, Duration(usec):29600
Size:2512219, Duration(usec):16661757
Size:1896962, Duration(usec):12202989
Size:28432, Duration(usec):75307
Size:10478, Duration(usec):15526175
Size:1861328, Duration(usec):12674199
Size:55554, Duration(usec):240224
Size:21740, Duration(usec):45319
Size:4718048, Duration(usec):32420087
Size:592599, Duration(usec):12779031
Size:11302, Duration(usec):4723173
Size:1553795, Duration(usec):9965667
Size:74, Duration(usec):21785
Size:4902, Duration(usec):2671334
Size:3781362, Duration(usec):25066501
Size:4165940, Duration(usec):27091408
Size:223952, Duration(usec):21976384
Size:21497, Duration(usec):21883155
Size:595692, Duration(usec):3647628
Size:535871, Duration(usec):25789084
Size:17730939, Duration(usec):118680050
Size:8851364, Duration(usec):77843916
Size:3898, Duration(usec):17582
Size:4822459, Duration(usec):32105033
Size:527077, Duration(usec):3454066
Size:5576341, Duration(usec):36983274
Size:6303, Duration(usec):29896629
Size:17252, Duration(usec):645799
Size:29109, Duration(usec):67585
Size:55982, Duration(usec):203038
Size:25861, Duration(usec):109566470
Size:62129, Duration(usec):9256401
Size:20467, Duration(usec):30452675
Size:37434, Duration(usec):22891125
Size:43493, Duration(usec):104050244
Size:42906, Duration(usec):66021099
Size:2350160, Duration(usec):18762322
Size:29660, Duration(usec):103308463
Size:24263, Duration(usec):7363506
Size:16241, Duration(usec):102996156
Size:4896, Duration(usec):32000
Size:47151, Duration(usec):190487
Size:2533, Duration(usec):99616683
