Size:56961, Duration(usec):18410491
Size:48602, Duration(usec):566798
Size:152517, Duration(usec):400194
Size:48742, Duration(usec):414684
Size:73841, Duration(usec):1626008
Size:436987, Duration(usec):2101338
Size:749494, Duration(usec):1027852
Size:21630, Duration(usec):136121
Size:2512219, Duration(usec):35258680
Size:1896962, Duration(usec):28423263
Size:28432, Duration(usec):230665
Size:10478, Duration(usec):21205893
Size:1861328, Duration(usec):24207347
Size:55554, Duration(usec):223995
Size:21740, Duration(usec):81678
Size:4718048, Duration(usec):82788001
Size:592599, Duration(usec):3045188
Size:11302, Duration(usec):581498
Size:1553795, Duration(usec):4689368
Size:74, Duration(usec):125076
Size:4902, Duration(usec):140726
Size:3781362, Duration(usec):80346154
Size:4165940, Duration(usec):56497491
Size:223952, Duration(usec):4575546
Size:21497, Duration(usec):1581023
Size:595692, Duration(usec):5122187
Size:535871, Duration(usec):16547090
Size:17730939, Duration(usec):292000952
Size:8851364, Duration(usec):137798564
Size:3898, Duration(usec):91475
Size:4822459, Duration(usec):72131180
Size:527077, Duration(usec):1001269
Size:5576341, Duration(usec):75214144
Size:6303, Duration(usec):284938
Size:17252, Duration(usec):32358
Size:29109, Duration(usec):289186
Size:55982, Duration(usec):2041879
Size:25861, Duration(usec):639999
Size:62129, Duration(usec):229066
Size:20467, Duration(usec):204876
Size:37434, Duration(usec):276494
Size:43493, Duration(usec):113386818
Size:42906, Duration(usec):330586
Size:2350160, Duration(usec):41674298
Size:29660, Duration(usec):871294
Size:24263, Duration(usec):156910
Size:16241, Duration(usec):91521
Size:4896, Duration(usec):120478
Size:47151, Duration(usec):406929
Size:2533, Duration(usec):66448
