Size:56961, Duration(usec):7160757
Size:48602, Duration(usec):170646
Size:152517, Duration(usec):7423205
Size:48742, Duration(usec):132511
Size:73841, Duration(usec):1934419
Size:436987, Duration(usec):8526449
Size:749494, Duration(usec):5299747
Size:21630, Duration(usec):237218
Size:2512219, Duration(usec):42047830
Size:1896962, Duration(usec):34364010
Size:28432, Duration(usec):346595
Size:10478, Duration(usec):27962581
Size:1861328, Duration(usec):13147016
Size:55554, Duration(usec):466492
Size:21740, Duration(usec):782467
Size:4718048, Duration(usec):84452539
Size:592599, Duration(usec):2619075
Size:11302, Duration(usec):2506855
Size:1553795, Duration(usec):16813450
Size:74, Duration(usec):158946
Size:4902, Duration(usec):139812
Size:3781362, Duration(usec):41117658
Size:4165940, Duration(usec):78266707
Size:223952, Duration(usec):2775102
Size:21497, Duration(usec):156546
Size:595692, Duration(usec):6826298
Size:535871, Duration(usec):21246778
Size:17730939, Duration(usec):132382739
Size:8851364, Duration(usec):138009726
Size:3898, Duration(usec):435171
Size:4822459, Duration(usec):97274080
Size:527077, Duration(usec):11030664
Size:5576341, Duration(usec):128974506
Size:6303, Duration(usec):378320
Size:17252, Duration(usec):184886
Size:29109, Duration(usec):586710
Size:55982, Duration(usec):1640504
Size:25861, Duration(usec):5736821
Size:62129, Duration(usec):1116199
Size:20467, Duration(usec):50733495
Size:37434, Duration(usec):278309
Size:43493, Duration(usec):807284
Size:42906, Duration(usec):198289
Size:2350160, Duration(usec):53384784
Size:29660, Duration(usec):5192194
Size:24263, Duration(usec):289247
Size:16241, Duration(usec):390347
Size:4896, Duration(usec):168477
Size:47151, Duration(usec):789073
Size:2533, Duration(usec):44899
