Size:56961, Duration(usec):305522
Size:48602, Duration(usec):107569
Size:152517, Duration(usec):898892
Size:48742, Duration(usec):106503
Size:73841, Duration(usec):417066
Size:436987, Duration(usec):2824341
Size:749494, Duration(usec):4615950
Size:21630, Duration(usec):118394
Size:2512219, Duration(usec):15799000
Size:1896962, Duration(usec):12135481
Size:28432, Duration(usec):43240
Size:10478, Duration(usec):12439321
Size:1861328, Duration(usec):12008178
Size:55554, Duration(usec):123710
Size:21740, Duration(usec):34118
Size:4718048, Duration(usec):31457585
Size:592599, Duration(usec):4612975
Size:11302, Duration(usec):24458
Size:1553795, Duration(usec):9878130
Size:74, Duration(usec):18469
Size:4902, Duration(usec):6972
Size:3781362, Duration(usec):24595037
Size:4165940, Duration(usec):27135943
Size:223952, Duration(usec):1423508
Size:21497, Duration(usec):769465
Size:595692, Duration(usec):3602695
Size:535871, Duration(usec):20119780
Size:17730939, Duration(usec):117289499
Size:8851364, Duration(usec):61900111
Size:3898, Duration(usec):58027
Size:4822459, Duration(usec):31652538
Size:527077, Duration(usec):3263244
Size:5576341, Duration(usec):37175900
Size:6303, Duration(usec):25113556
Size:17252, Duration(usec):355215
Size:29109, Duration(usec):62936
Size:55982, Duration(usec):154318
Size:25861, Duration(usec):89655052
Size:62129, Duration(usec):256275
Size:20467, Duration(usec):17641663
Size:37434, Duration(usec):3953834
Size:43493, Duration(usec):73028552
Size:42906, Duration(usec):26152082
Size:2350160, Duration(usec):15642528
Size:29660, Duration(usec):70469722
Size:24263, Duration(usec):93382
Size:16241, Duration(usec):69326107
Size:4896, Duration(usec):24225
Size:47151, Duration(usec):87485
Size:2533, Duration(usec):59168862
