Size:56961, Duration(usec):105718
Size:48602, Duration(usec):57245
Size:152517, Duration(usec):468749
Size:48742, Duration(usec):67661
Size:73841, Duration(usec):234734
Size:436987, Duration(usec):2801773
Size:749494, Duration(usec):4776377
Size:21630, Duration(usec):34103
Size:2512219, Duration(usec):15733612
Size:1896962, Duration(usec):11937080
Size:28432, Duration(usec):48828
Size:10478, Duration(usec):12372385
Size:1861328, Duration(usec):11772709
Size:55554, Duration(usec):89186
Size:21740, Duration(usec):34787
Size:4718048, Duration(usec):30211354
Size:592599, Duration(usec):4456815
Size:11302, Duration(usec):25142
Size:1553795, Duration(usec):9907128
Size:74, Duration(usec):16307
Size:4902, Duration(usec):27901
Size:3781362, Duration(usec):25081798
Size:4165940, Duration(usec):27308576
Size:223952, Duration(usec):1251721
Size:21497, Duration(usec):653281
Size:595692, Duration(usec):3435077
Size:535871, Duration(usec):20886888
Size:17730939, Duration(usec):118532737
Size:8851364, Duration(usec):62063535
Size:3898, Duration(usec):68322
Size:4822459, Duration(usec):32160593
Size:527077, Duration(usec):3133392
Size:5576341, Duration(usec):37324470
Size:6303, Duration(usec):25650196
Size:17252, Duration(usec):43168
Size:29109, Duration(usec):54529
Size:55982, Duration(usec):86279
Size:25861, Duration(usec):90766485
Size:62129, Duration(usec):149276
Size:20467, Duration(usec):17818401
Size:37434, Duration(usec):4324585
Size:43493, Duration(usec):73899739
Size:42906, Duration(usec):26247918
Size:2350160, Duration(usec):15129051
Size:29660, Duration(usec):71416915
Size:24263, Duration(usec):244605
Size:16241, Duration(usec):70270875
Size:4896, Duration(usec):19476
Size:47151, Duration(usec):76979
Size:2533, Duration(usec):60113604
