Size:56961, Duration(usec):53953
Size:48602, Duration(usec):41733
Size:152517, Duration(usec):224107
Size:48742, Duration(usec):49717
Size:73841, Duration(usec):90084
Size:436987, Duration(usec):2331874
Size:749494, Duration(usec):4501596
Size:21630, Duration(usec):126704
Size:2512219, Duration(usec):16795945
Size:1896962, Duration(usec):11967739
Size:28432, Duration(usec):65375
Size:10478, Duration(usec):15393241
Size:1861328, Duration(usec):13483813
Size:55554, Duration(usec):314017
Size:21740, Duration(usec):71541
Size:4718048, Duration(usec):31684056
Size:592599, Duration(usec):12396605
Size:11302, Duration(usec):3035583
Size:1553795, Duration(usec):10222415
Size:74, Duration(usec):478446
Size:4902, Duration(usec):86471
Size:3781362, Duration(usec):25581519
Size:4165940, Duration(usec):26950504
Size:223952, Duration(usec):18925101
Size:21497, Duration(usec):18613106
Size:595692, Duration(usec):3186549
Size:535871, Duration(usec):26631343
Size:17730939, Duration(usec):112944165
Size:8851364, Duration(usec):77560719
Size:3898, Duration(usec):540731
Size:4822459, Duration(usec):31294566
Size:527077, Duration(usec):2469316
Size:5576341, Duration(usec):35905729
Size:6303, Duration(usec):28735743
Size:17252, Duration(usec):34826
Size:29109, Duration(usec):95407
Size:55982, Duration(usec):140763
Size:25861, Duration(usec):101971893
Size:62129, Duration(usec):3430668
Size:20467, Duration(usec):28145085
Size:37434, Duration(usec):20274986
Size:43493, Duration(usec):95455721
Size:42906, Duration(usec):63308893
Size:2350160, Duration(usec):15971539
Size:29660, Duration(usec):94597175
Size:24263, Duration(usec):3742864
Size:16241, Duration(usec):94186533
Size:4896, Duration(usec):86364
Size:47151, Duration(usec):110225
Size:2533, Duration(usec):90127284
