Size:56961, Duration(usec):278297
Size:48602, Duration(usec):78482
Size:152517, Duration(usec):818516
Size:48742, Duration(usec):86242
Size:73841, Duration(usec):344356
Size:436987, Duration(usec):2877704
Size:749494, Duration(usec):4563888
Size:21630, Duration(usec):53489
Size:2512219, Duration(usec):16543741
Size:1896962, Duration(usec):13819848
Size:28432, Duration(usec):54409
Size:10478, Duration(usec):15148801
Size:1861328, Duration(usec):12299776
Size:55554, Duration(usec):464999
Size:21740, Duration(usec):28280
Size:4718048, Duration(usec):29170463
Size:592599, Duration(usec):12362157
Size:11302, Duration(usec):4651435
Size:1553795, Duration(usec):10515987
Size:74, Duration(usec):409100
Size:4902, Duration(usec):15684
Size:3781362, Duration(usec):27515372
Size:4165940, Duration(usec):27866923
Size:223952, Duration(usec):16365873
Size:21497, Duration(usec):16201157
Size:595692, Duration(usec):3811304
Size:535871, Duration(usec):29206154
Size:17730939, Duration(usec):118469163
Size:8851364, Duration(usec):78067252
Size:3898, Duration(usec):355508
Size:4822459, Duration(usec):31138576
Size:527077, Duration(usec):3093197
Size:5576341, Duration(usec):37656496
Size:6303, Duration(usec):28611663
Size:17252, Duration(usec):52273
Size:29109, Duration(usec):96992
Size:55982, Duration(usec):66163
Size:25861, Duration(usec):107345285
Size:62129, Duration(usec):827436
Size:20467, Duration(usec):29837621
Size:37434, Duration(usec):20172529
Size:43493, Duration(usec):100654326
Size:42906, Duration(usec):63778225
Size:2350160, Duration(usec):12353542
Size:29660, Duration(usec):99644450
Size:24263, Duration(usec):4091633
Size:16241, Duration(usec):99202822
Size:4896, Duration(usec):128161
Size:47151, Duration(usec):144890
Size:2533, Duration(usec):95144947
