Size:56961, Duration(usec):94109
Size:48602, Duration(usec):46614
Size:152517, Duration(usec):291980
Size:48742, Duration(usec):86156
Size:73841, Duration(usec):115341
Size:436987, Duration(usec):1972699
Size:749494, Duration(usec):4006191
Size:21630, Duration(usec):38596
Size:2512219, Duration(usec):16152974
Size:1896962, Duration(usec):12461119
Size:28432, Duration(usec):106047
Size:10478, Duration(usec):15384600
Size:1861328, Duration(usec):12655839
Size:55554, Duration(usec):489306
Size:21740, Duration(usec):795830
Size:4718048, Duration(usec):31583406
Size:592599, Duration(usec):14199361
Size:11302, Duration(usec):7382492
Size:1553795, Duration(usec):9306073
Size:74, Duration(usec):22801
Size:4902, Duration(usec):7285110
Size:3781362, Duration(usec):24922042
Size:4165940, Duration(usec):26982920
Size:223952, Duration(usec):25114590
Size:21497, Duration(usec):25022537
Size:595692, Duration(usec):5360197
Size:535871, Duration(usec):26673975
Size:17730939, Duration(usec):119475234
Size:8851364, Duration(usec):81079272
Size:3898, Duration(usec):11204
Size:4822459, Duration(usec):31953435
Size:527077, Duration(usec):1743926
Size:5576341, Duration(usec):38064056
Size:6303, Duration(usec):30476035
Size:17252, Duration(usec):256736
Size:29109, Duration(usec):126593
Size:55982, Duration(usec):497253
Size:25861, Duration(usec):113349717
Size:62129, Duration(usec):17062010
Size:20467, Duration(usec):33739605
Size:37434, Duration(usec):25999655
Size:43493, Duration(usec):110120377
Size:42906, Duration(usec):73331270
Size:2350160, Duration(usec):29252838
Size:29660, Duration(usec):110024442
Size:24263, Duration(usec):14004621
Size:16241, Duration(usec):109764923
Size:4896, Duration(usec):34407
Size:47151, Duration(usec):72910
Size:2533, Duration(usec):107506160
