Size:56961, Duration(usec):210122
Size:48602, Duration(usec):143065
Size:152517, Duration(usec):811433
Size:48742, Duration(usec):147349
Size:73841, Duration(usec):311834
Size:436987, Duration(usec):4069080
Size:749494, Duration(usec):4758259
Size:21630, Duration(usec):26436
Size:2512219, Duration(usec):17195746
Size:1896962, Duration(usec):12174299
Size:28432, Duration(usec):152668
Size:10478, Duration(usec):16434939
Size:1861328, Duration(usec):12897569
Size:55554, Duration(usec):1062296
Size:21740, Duration(usec):758220
Size:4718048, Duration(usec):30281890
Size:592599, Duration(usec):14472539
Size:11302, Duration(usec):7416561
Size:1553795, Duration(usec):10483281
Size:74, Duration(usec):23547
Size:4902, Duration(usec):7867327
Size:3781362, Duration(usec):24515916
Size:4165940, Duration(usec):27343180
Size:223952, Duration(usec):23814412
Size:21497, Duration(usec):23821076
Size:595692, Duration(usec):4930364
Size:535871, Duration(usec):26316918
Size:17730939, Duration(usec):119127385
Size:8851364, Duration(usec):81411441
Size:3898, Duration(usec):36211
Size:4822459, Duration(usec):32781980
Size:527077, Duration(usec):2928872
Size:5576341, Duration(usec):38756809
Size:6303, Duration(usec):31319873
Size:17252, Duration(usec):1242673
Size:29109, Duration(usec):202113
Size:55982, Duration(usec):531303
Size:25861, Duration(usec):113062829
Size:62129, Duration(usec):15565854
Size:20467, Duration(usec):34418078
Size:37434, Duration(usec):26705093
Size:43493, Duration(usec):109566647
Size:42906, Duration(usec):73991585
Size:2350160, Duration(usec):27051645
Size:29660, Duration(usec):109119731
Size:24263, Duration(usec):14291068
Size:16241, Duration(usec):109126083
Size:4896, Duration(usec):36777
Size:47151, Duration(usec):151040
Size:2533, Duration(usec):106867303
