Size:56961, Duration(usec):201322
Size:48602, Duration(usec):154958
Size:152517, Duration(usec):806282
Size:48742, Duration(usec):148220
Size:73841, Duration(usec):300431
Size:436987, Duration(usec):4089722
Size:749494, Duration(usec):4738792
Size:21630, Duration(usec):47136
Size:2512219, Duration(usec):17398382
Size:1896962, Duration(usec):12638700
Size:28432, Duration(usec):48431
Size:10478, Duration(usec):16614754
Size:1861328, Duration(usec):12699774
Size:55554, Duration(usec):1533621
Size:21740, Duration(usec):1267807
Size:4718048, Duration(usec):31524321
Size:592599, Duration(usec):14444810
Size:11302, Duration(usec):7622328
Size:1553795, Duration(usec):11241529
Size:74, Duration(usec):17528
Size:4902, Duration(usec):8039520
Size:3781362, Duration(usec):24338008
Size:4165940, Duration(usec):27122844
Size:223952, Duration(usec):25056346
Size:21497, Duration(usec):24898184
Size:595692, Duration(usec):5487431
Size:535871, Duration(usec):25928243
Size:17730939, Duration(usec):123555741
Size:8851364, Duration(usec):78563677
Size:3898, Duration(usec):40113
Size:4822459, Duration(usec):32879361
Size:527077, Duration(usec):3253062
Size:5576341, Duration(usec):39170604
Size:6303, Duration(usec):31409555
Size:17252, Duration(usec):1360496
Size:29109, Duration(usec):152362
Size:55982, Duration(usec):689891
Size:25861, Duration(usec):117385919
Size:62129, Duration(usec):17000068
Size:20467, Duration(usec):34847114
Size:37434, Duration(usec):27059226
Size:43493, Duration(usec):113728031
Size:42906, Duration(usec):70845938
Size:2350160, Duration(usec):29030112
Size:29660, Duration(usec):113177298
Size:24263, Duration(usec):14112978
Size:16241, Duration(usec):112925174
Size:4896, Duration(usec):17972
Size:47151, Duration(usec):146529
Size:2533, Duration(usec):110666411
