Size:56961, Duration(usec):344131
Size:48602, Duration(usec):129263
Size:152517, Duration(usec):847218
Size:48742, Duration(usec):132380
Size:73841, Duration(usec):413416
Size:436987, Duration(usec):2575669
Size:749494, Duration(usec):4894898
Size:21630, Duration(usec):468009
Size:2512219, Duration(usec):17634654
Size:1896962, Duration(usec):13074652
Size:28432, Duration(usec):551991
Size:10478, Duration(usec):16512646
Size:1861328, Duration(usec):12317881
Size:55554, Duration(usec):51196
Size:21740, Duration(usec):23421
Size:4718048, Duration(usec):31491963
Size:592599, Duration(usec):12599087
Size:11302, Duration(usec):5517927
Size:1553795, Duration(usec):9385335
Size:74, Duration(usec):4649
Size:4902, Duration(usec):3657822
Size:3781362, Duration(usec):24739242
Size:4165940, Duration(usec):26603118
Size:223952, Duration(usec):21276878
Size:21497, Duration(usec):21047314
Size:595692, Duration(usec):3818493
Size:535871, Duration(usec):25646393
Size:17730939, Duration(usec):115929989
Size:8851364, Duration(usec):77838813
Size:3898, Duration(usec):13020
Size:4822459, Duration(usec):31677482
Size:527077, Duration(usec):3547632
Size:5576341, Duration(usec):36233201
Size:6303, Duration(usec):29752688
Size:17252, Duration(usec):686068
Size:29109, Duration(usec):124804
Size:55982, Duration(usec):184330
Size:25861, Duration(usec):106708462
Size:62129, Duration(usec):8353966
Size:20467, Duration(usec):29794233
Size:37434, Duration(usec):22663633
Size:43493, Duration(usec):101437349
Size:42906, Duration(usec):65994703
Size:2350160, Duration(usec):18685962
Size:29660, Duration(usec):100622669
Size:24263, Duration(usec):7135709
Size:16241, Duration(usec):100398696
Size:4896, Duration(usec):33324
Size:47151, Duration(usec):388047
Size:2533, Duration(usec):97016991
