Size:56961, Duration(usec):137336
Size:48602, Duration(usec):75433
Size:152517, Duration(usec):478775
Size:48742, Duration(usec):117517
Size:73841, Duration(usec):111571
Size:436987, Duration(usec):2105231
Size:749494, Duration(usec):4574409
Size:21630, Duration(usec):28184
Size:2512219, Duration(usec):15878021
Size:1896962, Duration(usec):11289353
Size:28432, Duration(usec):146283
Size:10478, Duration(usec):15019867
Size:1861328, Duration(usec):12492312
Size:55554, Duration(usec):398629
Size:21740, Duration(usec):599799
Size:4718048, Duration(usec):28335816
Size:592599, Duration(usec):14614727
Size:11302, Duration(usec):5764643
Size:1553795, Duration(usec):10521427
Size:74, Duration(usec):34140
Size:4902, Duration(usec):5388141
Size:3781362, Duration(usec):25249930
Size:4165940, Duration(usec):26751274
Size:223952, Duration(usec):21354538
Size:21497, Duration(usec):21159509
Size:595692, Duration(usec):3308104
Size:535871, Duration(usec):27294766
Size:17730939, Duration(usec):123129182
Size:8851364, Duration(usec):82042213
Size:3898, Duration(usec):430085
Size:4822459, Duration(usec):32431344
Size:527077, Duration(usec):3643980
Size:5576341, Duration(usec):38293641
Size:6303, Duration(usec):30791947
Size:17252, Duration(usec):1528175
Size:29109, Duration(usec):560155
Size:55982, Duration(usec):818635
Size:25861, Duration(usec):116185340
Size:62129, Duration(usec):11836455
Size:20467, Duration(usec):33494756
Size:37434, Duration(usec):25529270
Size:43493, Duration(usec):111954777
Size:42906, Duration(usec):73214452
Size:2350160, Duration(usec):24450907
Size:29660, Duration(usec):111332244
Size:24263, Duration(usec):11870117
Size:16241, Duration(usec):111047193
Size:4896, Duration(usec):40792
Size:47151, Duration(usec):286972
Size:2533, Duration(usec):108506091
