Size:56961, Duration(usec):322932
Size:48602, Duration(usec):165131
Size:152517, Duration(usec):906081
Size:48742, Duration(usec):135159
Size:73841, Duration(usec):434636
Size:436987, Duration(usec):2994111
Size:749494, Duration(usec):4764768
Size:21630, Duration(usec):396046
Size:2512219, Duration(usec):14865440
Size:1896962, Duration(usec):12643792
Size:28432, Duration(usec):525426
Size:10478, Duration(usec):13690171
Size:1861328, Duration(usec):12419508
Size:55554, Duration(usec):266338
Size:21740, Duration(usec):61998
Size:4718048, Duration(usec):32381074
Size:592599, Duration(usec):12046225
Size:11302, Duration(usec):5106262
Size:1553795, Duration(usec):10289475
Size:74, Duration(usec):74513
Size:4902, Duration(usec):827688
Size:3781362, Duration(usec):25084182
Size:4165940, Duration(usec):27292977
Size:223952, Duration(usec):21949334
Size:21497, Duration(usec):21704930
Size:595692, Duration(usec):3978548
Size:535871, Duration(usec):25821211
Size:17730939, Duration(usec):117630291
Size:8851364, Duration(usec):78190011
Size:3898, Duration(usec):17979
Size:4822459, Duration(usec):30773469
Size:527077, Duration(usec):3301977
Size:5576341, Duration(usec):37051503
Size:6303, Duration(usec):28993772
Size:17252, Duration(usec):580481
Size:29109, Duration(usec):114261
Size:55982, Duration(usec):259012
Size:25861, Duration(usec):108495263
Size:62129, Duration(usec):9085248
Size:20467, Duration(usec):30655627
Size:37434, Duration(usec):21846002
Size:43493, Duration(usec):102979960
Size:42906, Duration(usec):66465119
Size:2350160, Duration(usec):18753922
Size:29660, Duration(usec):102141218
Size:24263, Duration(usec):7574855
Size:16241, Duration(usec):101885833
Size:4896, Duration(usec):30295
Size:47151, Duration(usec):145769
Size:2533, Duration(usec):98504133
