Size:56961, Duration(usec):350195
Size:48602, Duration(usec):132843
Size:152517, Duration(usec):884497
Size:48742, Duration(usec):106794
Size:73841, Duration(usec):397983
Size:436987, Duration(usec):2689923
Size:749494, Duration(usec):4555672
Size:21630, Duration(usec):44164
Size:2512219, Duration(usec):16273669
Size:1896962, Duration(usec):12560280
Size:28432, Duration(usec):67507
Size:10478, Duration(usec):15449601
Size:1861328, Duration(usec):12610514
Size:55554, Duration(usec):189249
Size:21740, Duration(usec):68907
Size:4718048, Duration(usec):31309509
Size:592599, Duration(usec):12886003
Size:11302, Duration(usec):6138424
Size:1553795, Duration(usec):9956030
Size:74, Duration(usec):22385
Size:4902, Duration(usec):4432127
Size:3781362, Duration(usec):25609128
Size:4165940, Duration(usec):27287745
Size:223952, Duration(usec):22587207
Size:21497, Duration(usec):22448111
Size:595692, Duration(usec):3754983
Size:535871, Duration(usec):26759233
Size:17730939, Duration(usec):118847247
Size:8851364, Duration(usec):80009042
Size:3898, Duration(usec):23605
Size:4822459, Duration(usec):31513638
Size:527077, Duration(usec):3355075
Size:5576341, Duration(usec):36940497
Size:6303, Duration(usec):29842269
Size:17252, Duration(usec):1026528
Size:29109, Duration(usec):86062
Size:55982, Duration(usec):535480
Size:25861, Duration(usec):110907080
Size:62129, Duration(usec):11697491
Size:20467, Duration(usec):31375832
Size:37434, Duration(usec):23904569
Size:43493, Duration(usec):106362994
Size:42906, Duration(usec):69891578
Size:2350160, Duration(usec):22919825
Size:29660, Duration(usec):105648661
Size:24263, Duration(usec):10378932
Size:16241, Duration(usec):105441829
Size:4896, Duration(usec):18703
Size:47151, Duration(usec):144258
Size:2533, Duration(usec):102537760
